ensembl_id,hgnc_symbol,hgnc_id,go_name,go_id,go_domain,ncon_gene,ncon_go,global_padj,gene_padj,pval,sim,sem_sim,cilow_global_padj,ciupp_global_padj,cilow_gene_padj,ciupp_gene_padj,cilow_pval,ciupp_pval
ENSG00000143842,SOX13,11192,DNA binding,GO:0003677,molecular function,18,26.0,9.384e-02,8.720e-02,2.973e-02,8.415e-01,1.645e-02,8.650e-02,1.018e-01,7.257e-02,1.048e-01,1.949e-02,4.537e-02
ENSG00000143842,SOX13,11192,"DNA-binding transcription repressor activity, RNA polymerase II-specific",GO:0001227,molecular function,18,11.0,9.514e-02,8.720e-02,2.507e-02,8.519e-01,3.118e-02,8.622e-02,1.050e-01,7.257e-02,1.048e-01,1.016e-02,6.186e-02
ENSG00000143842,SOX13,11192,regulation of transcription by RNA polymerase II,GO:0006357,biological process,18,81.0,9.712e-02,9.534e-02,3.721e-02,8.202e-01,6.721e-03,9.209e-02,1.024e-01,9.046e-02,1.005e-01,3.149e-02,4.398e-02
ENSG00000143842,SOX13,11192,transcription regulatory region sequence-specific DNA binding,GO:0000976,molecular function,18,21.0,1.046e-01,1.063e-01,3.960e-02,8.123e-01,2.533e-02,9.739e-02,1.123e-01,9.717e-02,1.162e-01,2.151e-02,7.290e-02
ENSG00000143842,SOX13,11192,"negative regulation of transcription, DNA-templated",GO:0045892,biological process,18,45.0,1.059e-01,1.020e-01,4.878e-02,7.924e-01,1.446e-02,9.101e-02,1.232e-01,8.855e-02,1.175e-01,3.518e-02,6.763e-02
ENSG00000143842,SOX13,11192,cell fate commitment,GO:0045165,biological process,18,42.0,1.189e-01,1.130e-01,6.087e-02,7.632e-01,3.769e-02,8.251e-02,1.714e-01,8.980e-02,1.422e-01,2.744e-02,1.351e-01
ENSG00000143842,SOX13,11192,negative regulation of canonical Wnt signaling pathway,GO:0090090,biological process,18,18.0,1.315e-01,1.321e-01,8.212e-02,7.335e-01,7.263e-03,1.205e-01,1.435e-01,1.119e-01,1.560e-01,7.136e-02,9.450e-02
ENSG00000143842,SOX13,11192,negative regulation of transcription by RNA polymerase II,GO:0000122,biological process,18,50.0,1.443e-01,1.514e-01,9.274e-02,7.140e-01,3.274e-02,1.051e-01,1.981e-01,1.039e-01,2.207e-01,4.887e-02,1.760e-01
ENSG00000143842,SOX13,11192,nucleus,GO:0005634,cellular component,18,143.0,1.608e-01,1.671e-01,1.138e-01,6.879e-01,2.857e-02,1.213e-01,2.131e-01,1.141e-01,2.447e-01,6.890e-02,1.881e-01
ENSG00000143842,SOX13,11192,identical protein binding,GO:0042802,molecular function,18,45.0,1.821e-01,1.777e-01,1.405e-01,6.565e-01,3.101e-02,1.339e-01,2.477e-01,1.182e-01,2.672e-01,8.645e-02,2.283e-01
ENSG00000143842,SOX13,11192,nucleoplasm,GO:0005654,cellular component,18,78.0,1.937e-01,1.837e-01,1.550e-01,6.423e-01,2.761e-02,1.478e-01,2.538e-01,1.267e-01,2.662e-01,1.022e-01,2.351e-01
ENSG00000143842,SOX13,11192,protein binding,GO:0005515,molecular function,18,577.0,2.215e-01,1.980e-01,1.891e-01,6.099e-01,2.382e-02,1.756e-01,2.796e-01,1.354e-01,2.894e-01,1.351e-01,2.647e-01
ENSG00000143842,SOX13,11192,cytoplasm,GO:0005737,cellular component,18,125.0,2.286e-01,2.000e-01,1.957e-01,6.023e-01,3.093e-02,1.690e-01,3.094e-01,1.353e-01,2.957e-01,1.271e-01,3.014e-01
ENSG00000162825,NBPF20,32000,,,,0,nan,,,,,,,,,,,
ENSG00000162520,SYNC,28897,sarcolemma,GO:0042383,cellular component,7,4.0,1.182e-01,1.029e-01,3.655e-02,8.014e-01,6.890e-02,7.306e-02,1.913e-01,3.995e-02,2.649e-01,7.097e-03,1.882e-01
ENSG00000162520,SYNC,28897,neuromuscular junction,GO:0031594,cellular component,7,8.0,1.216e-01,1.181e-01,6.172e-02,7.600e-01,4.386e-02,7.972e-02,1.855e-01,5.465e-02,2.553e-01,2.620e-02,1.454e-01
ENSG00000162520,SYNC,28897,intermediate filament-based process,GO:0045103,biological process,7,3.0,1.417e-01,1.250e-01,6.950e-02,7.266e-01,8.595e-02,6.261e-02,3.209e-01,5.176e-02,3.020e-01,1.613e-02,2.995e-01
ENSG00000162520,SYNC,28897,Z disc,GO:0030018,cellular component,7,6.0,1.715e-01,1.766e-01,1.264e-01,6.700e-01,3.802e-02,1.155e-01,2.548e-01,1.021e-01,3.052e-01,6.676e-02,2.392e-01
ENSG00000162520,SYNC,28897,protein binding,GO:0005515,molecular function,7,577.0,2.016e-01,2.075e-01,1.670e-01,6.333e-01,6.263e-03,1.891e-01,2.149e-01,1.615e-01,2.666e-01,1.526e-01,1.829e-01
ENSG00000162520,SYNC,28897,cytosol,GO:0005829,cellular component,7,85.0,2.229e-01,2.075e-01,1.918e-01,6.094e-01,1.088e-02,1.999e-01,2.486e-01,1.615e-01,2.666e-01,1.652e-01,2.227e-01
ENSG00000099219,ERMP1,23703,proteolysis,GO:0006508,biological process,7,11.0,1.005e-01,5.314e-02,1.810e-02,8.707e-01,4.734e-02,8.255e-02,1.224e-01,2.822e-02,1.001e-01,4.476e-03,7.322e-02
ENSG00000099219,ERMP1,23703,membrane,GO:0016020,cellular component,7,78.0,1.020e-01,6.740e-02,3.979e-02,8.128e-01,1.634e-02,9.847e-02,1.057e-01,5.466e-02,8.312e-02,2.654e-02,5.964e-02
ENSG00000099219,ERMP1,23703,cellular response to oxidative stress,GO:0034599,biological process,7,8.0,1.048e-01,6.740e-02,4.694e-02,7.962e-01,1.522e-02,8.981e-02,1.223e-01,5.466e-02,8.312e-02,3.325e-02,6.626e-02
ENSG00000099219,ERMP1,23703,endoplasmic reticulum unfolded protein response,GO:0030968,biological process,7,7.0,1.324e-01,1.045e-01,6.832e-02,7.405e-01,6.320e-02,7.287e-02,2.407e-01,5.065e-02,2.154e-01,2.121e-02,2.201e-01
ENSG00000099219,ERMP1,23703,protein binding,GO:0005515,molecular function,7,577.0,1.538e-01,1.075e-01,9.977e-02,7.022e-01,3.984e-02,1.065e-01,2.221e-01,5.812e-02,1.988e-01,4.670e-02,2.132e-01
ENSG00000138639,ARHGAP24,25361,"wound healing, spreading of epidermal cells",GO:0035313,biological process,10,4.0,1.049e-01,1.351e-01,4.771e-02,7.944e-01,1.561e-02,9.137e-02,1.204e-01,1.290e-01,1.415e-01,3.335e-02,6.824e-02
ENSG00000138639,ARHGAP24,25361,GTPase activator activity,GO:0005096,molecular function,10,13.0,1.055e-01,1.351e-01,4.830e-02,7.938e-01,9.311e-03,1.019e-01,1.091e-01,1.290e-01,1.415e-01,3.901e-02,5.981e-02
ENSG00000138639,ARHGAP24,25361,activation of GTPase activity,GO:0090630,biological process,10,8.0,1.075e-01,1.351e-01,5.138e-02,7.856e-01,2.141e-02,8.690e-02,1.329e-01,1.290e-01,1.415e-01,3.145e-02,8.393e-02
ENSG00000138639,ARHGAP24,25361,negative regulation of Rac protein signal transduction,GO:0035021,biological process,10,3.0,1.672e-01,1.911e-01,1.221e-01,6.787e-01,2.422e-02,1.317e-01,2.122e-01,1.407e-01,2.594e-01,8.049e-02,1.852e-01
ENSG00000138639,ARHGAP24,25361,focal adhesion,GO:0005925,cellular component,10,20.0,1.980e-01,2.240e-01,1.617e-01,6.376e-01,1.606e-02,1.690e-01,2.319e-01,1.978e-01,2.538e-01,1.266e-01,2.066e-01
ENSG00000138639,ARHGAP24,25361,negative regulation of ruffle assembly,GO:1900028,biological process,10,3.0,2.274e-01,2.266e-01,1.924e-01,6.021e-01,4.272e-02,1.508e-01,3.428e-01,1.566e-01,3.279e-01,1.105e-01,3.349e-01
ENSG00000138639,ARHGAP24,25361,protein binding,GO:0005515,molecular function,10,577.0,2.694e-01,2.588e-01,2.464e-01,5.625e-01,1.260e-02,2.397e-01,3.028e-01,2.037e-01,3.288e-01,2.118e-01,2.867e-01
ENSG00000068724,TTC7A,19750,phosphatidylinositol phosphorylation,GO:0046854,biological process,4,5.0,1.034e-01,8.560e-02,4.359e-02,8.038e-01,1.501e-02,9.601e-02,1.114e-01,6.710e-02,1.092e-01,3.087e-02,6.156e-02
ENSG00000068724,TTC7A,19750,protein localization to plasma membrane,GO:0072659,biological process,4,7.0,1.183e-01,9.887e-02,5.906e-02,7.648e-01,4.353e-02,7.835e-02,1.786e-01,5.793e-02,1.687e-01,2.414e-02,1.445e-01
ENSG00000068724,TTC7A,19750,plasma membrane,GO:0005886,cellular component,4,139.0,1.718e-01,1.254e-01,1.254e-01,6.722e-01,3.504e-02,1.221e-01,2.419e-01,6.805e-02,2.313e-01,6.805e-02,2.313e-01
ENSG00000160285,LSS,6708,endoplasmic reticulum membrane,GO:0005789,cellular component,11,19.0,1.727e-01,3.734e-01,1.315e-01,6.702e-01,8.635e-03,1.593e-01,1.872e-01,3.072e-01,4.538e-01,1.144e-01,1.511e-01
ENSG00000160285,LSS,6708,membrane,GO:0016020,cellular component,11,78.0,1.777e-01,3.734e-01,1.374e-01,6.635e-01,1.165e-02,1.587e-01,1.990e-01,3.072e-01,4.538e-01,1.139e-01,1.656e-01
ENSG00000160285,LSS,6708,regulation of protein stability,GO:0031647,biological process,11,8.0,2.124e-01,3.783e-01,1.731e-01,6.199e-01,4.301e-02,1.396e-01,3.230e-01,3.098e-01,4.620e-01,9.526e-02,3.147e-01
ENSG00000160285,LSS,6708,lipid droplet,GO:0005811,cellular component,11,8.0,2.413e-01,3.754e-01,2.146e-01,5.895e-01,6.379e-03,2.262e-01,2.574e-01,3.119e-01,4.519e-01,1.973e-01,2.335e-01
ENSG00000160285,LSS,6708,protein binding,GO:0005515,molecular function,11,577.0,2.620e-01,3.908e-01,2.364e-01,5.688e-01,2.517e-02,2.065e-01,3.324e-01,3.032e-01,5.036e-01,1.736e-01,3.217e-01
ENSG00000160285,LSS,6708,lanosterol synthase activity,GO:0000250,molecular function,11,2.0,2.752e-01,4.407e-01,2.371e-01,5.497e-01,7.234e-02,1.415e-01,5.352e-01,3.005e-01,6.463e-01,9.955e-02,5.648e-01
ENSG00000160285,LSS,6708,cholesterol biosynthetic process,GO:0006695,biological process,11,7.0,6.013e-01,6.623e-01,5.942e-01,2.881e-01,8.987e-02,3.599e-01,1.005e+00,4.033e-01,1.088e+00,3.491e-01,1.011e+00
ENSG00000160285,LSS,6708,steroid biosynthetic process,GO:0006694,biological process,11,16.0,8.299e-01,8.293e-01,8.293e-01,1.448e-01,4.603e-02,7.296e-01,9.441e-01,7.286e-01,9.441e-01,7.286e-01,9.441e-01
ENSG00000113532,ST8SIA4,10871,ganglioside biosynthetic process,GO:0001574,biological process,10,7.0,9.128e-02,3.290e-02,1.321e-02,9.083e-01,1.358e-02,8.373e-02,9.952e-02,2.307e-02,4.693e-02,7.979e-03,2.188e-02
ENSG00000113532,ST8SIA4,10871,N-glycan processing,GO:0006491,biological process,10,8.0,9.173e-02,3.330e-02,1.320e-02,8.997e-01,2.780e-02,8.421e-02,9.993e-02,2.205e-02,5.028e-02,4.524e-03,3.853e-02
ENSG00000113532,ST8SIA4,10871,"alpha-N-acetylneuraminate alpha-2,8-sialyltransferase activity",GO:0003828,molecular function,10,3.0,9.300e-02,4.078e-02,2.527e-02,8.548e-01,2.182e-02,8.344e-02,1.036e-01,2.585e-02,6.433e-02,1.395e-02,4.577e-02
ENSG00000113532,ST8SIA4,10871,protein glycosylation,GO:0006486,biological process,10,18.0,9.677e-02,4.067e-02,2.677e-02,8.454e-01,3.427e-02,8.559e-02,1.094e-01,2.401e-02,6.889e-02,1.015e-02,7.057e-02
ENSG00000113532,ST8SIA4,10871,oligosaccharide metabolic process,GO:0009311,biological process,10,20.0,1.162e-01,6.195e-02,6.195e-02,7.654e-01,2.035e-02,9.425e-02,1.433e-01,4.003e-02,9.588e-02,4.003e-02,9.588e-02
ENSG00000091436,MAP3K20,17797,activation of JUN kinase activity,GO:0007257,biological process,21,3.0,9.128e-02,7.090e-02,1.245e-02,9.136e-01,8.003e-03,8.373e-02,9.952e-02,6.217e-02,8.086e-02,9.338e-03,1.661e-02
ENSG00000091436,MAP3K20,17797,cell cycle arrest,GO:0007050,biological process,21,8.0,9.128e-02,7.090e-02,1.398e-02,9.009e-01,2.154e-02,8.373e-02,9.952e-02,6.217e-02,8.086e-02,6.757e-03,2.893e-02
ENSG00000091436,MAP3K20,17797,DNA damage checkpoint,GO:0000077,biological process,21,6.0,9.128e-02,7.090e-02,2.059e-02,8.760e-01,5.588e-03,8.373e-02,9.952e-02,6.217e-02,8.086e-02,1.777e-02,2.385e-02
ENSG00000091436,MAP3K20,17797,MAP kinase kinase kinase activity,GO:0004709,molecular function,21,3.0,9.128e-02,7.090e-02,2.067e-02,8.755e-01,6.171e-03,8.373e-02,9.952e-02,6.217e-02,8.086e-02,1.759e-02,2.428e-02
ENSG00000091436,MAP3K20,17797,protein serine/threonine kinase activity,GO:0004674,molecular function,21,43.0,9.219e-02,7.361e-02,2.154e-02,8.700e-01,1.659e-02,8.578e-02,9.908e-02,6.018e-02,9.003e-02,1.356e-02,3.422e-02
ENSG00000091436,MAP3K20,17797,stress-activated MAPK cascade,GO:0051403,biological process,21,10.0,9.485e-02,7.535e-02,2.976e-02,8.414e-01,1.231e-02,9.014e-02,9.982e-02,5.891e-02,9.637e-02,2.177e-02,4.068e-02
ENSG00000091436,MAP3K20,17797,protein phosphorylation,GO:0006468,biological process,21,31.0,9.529e-02,8.113e-02,2.665e-02,8.513e-01,2.135e-02,8.518e-02,1.066e-01,6.141e-02,1.072e-01,1.552e-02,4.578e-02
ENSG00000091436,MAP3K20,17797,limb development,GO:0060173,biological process,21,4.0,1.165e-01,1.174e-01,6.023e-02,7.680e-01,2.353e-02,9.259e-02,1.466e-01,8.554e-02,1.612e-01,3.710e-02,9.778e-02
ENSG00000091436,MAP3K20,17797,positive regulation of mitotic DNA damage checkpoint,GO:1904291,biological process,21,5.0,1.271e-01,1.342e-01,7.575e-02,7.433e-01,9.256e-03,1.181e-01,1.368e-01,1.094e-01,1.647e-01,6.293e-02,9.119e-02
ENSG00000091436,MAP3K20,17797,cellular response to gamma radiation,GO:0071480,biological process,21,3.0,1.411e-01,1.449e-01,9.015e-02,7.170e-01,3.472e-02,1.003e-01,1.985e-01,1.031e-01,2.037e-01,4.684e-02,1.735e-01
ENSG00000091436,MAP3K20,17797,ATP binding,GO:0005524,molecular function,21,9.0,1.486e-01,1.482e-01,1.014e-01,7.065e-01,1.088e-02,1.340e-01,1.649e-01,1.298e-01,1.692e-01,8.317e-02,1.236e-01
ENSG00000091436,MAP3K20,17797,positive regulation of apoptotic process,GO:0043065,biological process,21,28.0,1.560e-01,1.585e-01,1.054e-01,6.956e-01,3.757e-02,1.082e-01,2.248e-01,1.008e-01,2.491e-01,5.408e-02,2.054e-01
ENSG00000091436,MAP3K20,17797,embryonic digit morphogenesis,GO:0042733,biological process,21,3.0,2.219e-01,2.242e-01,1.813e-01,6.052e-01,6.078e-02,1.228e-01,4.010e-01,1.301e-01,3.865e-01,8.322e-02,3.951e-01
ENSG00000091436,MAP3K20,17797,cytosol,GO:0005829,cellular component,21,85.0,2.300e-01,2.307e-01,2.004e-01,6.008e-01,1.821e-02,1.916e-01,2.762e-01,1.867e-01,2.852e-01,1.565e-01,2.566e-01
ENSG00000091436,MAP3K20,17797,RNA binding,GO:0003723,molecular function,21,63.0,2.307e-01,2.276e-01,2.023e-01,6.002e-01,4.800e-03,2.206e-01,2.412e-01,2.059e-01,2.515e-01,1.898e-01,2.157e-01
ENSG00000091436,MAP3K20,17797,magnesium ion binding,GO:0000287,molecular function,21,8.0,2.360e-01,2.265e-01,2.081e-01,5.945e-01,1.387e-02,2.069e-01,2.692e-01,1.959e-01,2.620e-01,1.740e-01,2.489e-01
ENSG00000091436,MAP3K20,17797,protein binding,GO:0005515,molecular function,21,577.0,2.405e-01,2.307e-01,2.125e-01,5.901e-01,1.903e-02,1.989e-01,2.907e-01,1.867e-01,2.852e-01,1.652e-01,2.734e-01
ENSG00000081853,PCDHGA2,8700,cell adhesion,GO:0007155,biological process,5,18.0,9.314e-02,2.778e-02,1.932e-02,8.706e-01,3.475e-02,8.229e-02,1.054e-01,1.338e-02,5.769e-02,6.436e-03,5.797e-02
ENSG00000081853,PCDHGA2,8700,integral component of plasma membrane,GO:0005887,cellular component,5,67.0,9.393e-02,2.998e-02,2.825e-02,8.457e-01,1.953e-02,8.487e-02,1.039e-01,1.671e-02,5.376e-02,1.689e-02,4.725e-02
ENSG00000065413,ANKRD44,25259,protein binding,GO:0005515,molecular function,2,577.0,1.182e-01,6.318e-02,6.318e-02,7.637e-01,1.699e-02,1.034e-01,1.352e-01,4.438e-02,8.996e-02,4.438e-02,8.996e-02
ENSG00000150630,VEGFC,12682,sprouting angiogenesis,GO:0002040,biological process,16,2.0,9.183e-02,8.227e-02,1.404e-02,9.009e-01,2.265e-02,8.499e-02,9.923e-02,6.804e-02,9.948e-02,6.782e-03,2.907e-02
ENSG00000150630,VEGFC,12682,positive regulation of protein phosphorylation,GO:0001934,biological process,16,20.0,9.183e-02,8.227e-02,2.796e-02,8.474e-01,5.685e-03,8.390e-02,1.005e-01,6.804e-02,9.948e-02,2.418e-02,3.232e-02
ENSG00000150630,VEGFC,12682,growth factor activity,GO:0008083,molecular function,16,2.0,9.522e-02,8.227e-02,3.530e-02,8.254e-01,5.299e-03,8.751e-02,1.036e-01,6.804e-02,9.948e-02,3.085e-02,4.039e-02
ENSG00000150630,VEGFC,12682,induction of positive chemotaxis,GO:0050930,biological process,16,2.0,9.869e-02,8.881e-02,2.571e-02,8.530e-01,3.024e-02,8.931e-02,1.090e-01,6.530e-02,1.208e-01,1.206e-02,5.480e-02
ENSG00000150630,VEGFC,12682,chemoattractant activity,GO:0042056,molecular function,16,3.0,1.076e-01,9.575e-02,5.211e-02,7.859e-01,4.065e-03,1.021e-01,1.134e-01,7.861e-02,1.166e-01,4.765e-02,5.698e-02
ENSG00000150630,VEGFC,12682,response to hypoxia,GO:0001666,biological process,16,10.0,1.124e-01,9.227e-02,5.049e-02,7.866e-01,2.623e-02,9.781e-02,1.292e-01,6.341e-02,1.343e-01,2.752e-02,9.264e-02
ENSG00000150630,VEGFC,12682,positive regulation of angiogenesis,GO:0045766,biological process,16,6.0,1.151e-01,1.084e-01,5.801e-02,7.705e-01,2.959e-02,8.883e-02,1.492e-01,8.828e-02,1.330e-01,3.036e-02,1.108e-01
ENSG00000150630,VEGFC,12682,positive regulation of endothelial cell proliferation,GO:0001938,biological process,16,7.0,1.160e-01,1.059e-01,5.795e-02,7.705e-01,3.118e-02,8.718e-02,1.543e-01,9.107e-02,1.232e-01,2.860e-02,1.174e-01
ENSG00000150630,VEGFC,12682,vascular endothelial growth factor signaling pathway,GO:0038084,biological process,16,5.0,1.167e-01,9.980e-02,6.252e-02,7.648e-01,1.667e-02,1.011e-01,1.348e-01,7.576e-02,1.315e-01,4.418e-02,8.848e-02
ENSG00000150630,VEGFC,12682,vascular endothelial growth factor receptor signaling pathway,GO:0048010,biological process,16,8.0,1.178e-01,9.834e-02,5.408e-02,7.756e-01,4.090e-02,8.295e-02,1.672e-01,6.011e-02,1.609e-01,2.334e-02,1.253e-01
ENSG00000150630,VEGFC,12682,positive regulation of mast cell chemotaxis,GO:0060754,biological process,16,3.0,1.178e-01,9.767e-02,4.993e-02,7.842e-01,4.241e-02,8.854e-02,1.567e-01,6.046e-02,1.578e-01,1.970e-02,1.265e-01
ENSG00000150630,VEGFC,12682,vascular endothelial growth factor receptor 3 binding,GO:0043185,molecular function,16,2.0,1.391e-01,1.267e-01,5.562e-02,7.486e-01,9.296e-02,6.135e-02,3.156e-01,4.994e-02,3.216e-01,1.062e-02,2.912e-01
ENSG00000150630,VEGFC,12682,extracellular space,GO:0005615,cellular component,16,58.0,2.205e-01,2.183e-01,1.900e-01,6.114e-01,5.635e-03,2.097e-01,2.318e-01,1.983e-01,2.403e-01,1.762e-01,2.049e-01
ENSG00000150630,VEGFC,12682,protein binding,GO:0005515,molecular function,16,577.0,2.353e-01,2.279e-01,2.075e-01,5.956e-01,8.710e-03,2.162e-01,2.561e-01,1.955e-01,2.656e-01,1.847e-01,2.331e-01
ENSG00000150630,VEGFC,12682,vascular endothelial growth factor receptor binding,GO:0005172,molecular function,16,6.0,2.844e-01,2.626e-01,2.626e-01,5.485e-01,2.164e-02,2.315e-01,3.494e-01,2.063e-01,3.343e-01,2.063e-01,3.343e-01
ENSG00000095380,NANS,19237,extracellular exosome,GO:0070062,cellular component,8,91.0,9.299e-02,4.792e-02,2.591e-02,8.544e-01,1.228e-02,8.713e-02,9.924e-02,3.461e-02,6.635e-02,1.890e-02,3.551e-02
ENSG00000095380,NANS,19237,glycosylation,GO:0070085,biological process,8,6.0,9.606e-02,4.792e-02,3.112e-02,8.370e-01,1.400e-02,9.086e-02,1.016e-01,3.461e-02,6.635e-02,2.192e-02,4.417e-02
ENSG00000095380,NANS,19237,N-acylneuraminate-9-phosphate synthase activity,GO:0047444,molecular function,8,2.0,1.746e-01,1.332e-01,1.332e-01,6.663e-01,2.372e-02,1.355e-01,2.250e-01,8.950e-02,1.981e-01,8.950e-02,1.981e-01
ENSG00000162889,MAPKAPK2,6887,mitogen-activated protein kinase binding,GO:0051019,molecular function,26,4.0,9.128e-02,1.474e-01,1.705e-02,8.880e-01,1.936e-02,8.373e-02,9.952e-02,1.106e-01,1.965e-01,9.369e-03,3.101e-02
ENSG00000162889,MAPKAPK2,6887,protein serine/threonine kinase activity,GO:0004674,molecular function,26,43.0,9.266e-02,1.474e-01,2.583e-02,8.538e-01,2.021e-02,8.282e-02,1.037e-01,1.106e-01,1.965e-01,1.524e-02,4.376e-02
ENSG00000162889,MAPKAPK2,6887,intracellular signal transduction,GO:0035556,biological process,26,42.0,9.371e-02,1.474e-01,2.026e-02,8.716e-01,3.161e-02,8.184e-02,1.073e-01,1.106e-01,1.965e-01,8.450e-03,4.857e-02
ENSG00000162889,MAPKAPK2,6887,calcium-dependent protein serine/threonine kinase activity,GO:0009931,molecular function,26,5.0,9.740e-02,1.591e-01,3.811e-02,8.176e-01,1.042e-02,8.710e-02,1.089e-01,1.212e-01,2.090e-01,2.942e-02,4.937e-02
ENSG00000162889,MAPKAPK2,6887,cellular response to DNA damage stimulus,GO:0006974,biological process,26,19.0,1.013e-01,1.591e-01,4.406e-02,8.034e-01,6.663e-03,9.357e-02,1.096e-01,1.212e-01,2.090e-01,3.771e-02,5.148e-02
ENSG00000162889,MAPKAPK2,6887,calmodulin-dependent protein kinase activity,GO:0004683,molecular function,26,10.0,1.070e-01,1.599e-01,4.743e-02,7.931e-01,2.731e-02,8.547e-02,1.340e-01,1.216e-01,2.104e-01,2.481e-02,9.066e-02
ENSG00000162889,MAPKAPK2,6887,protein autophosphorylation,GO:0046777,biological process,26,16.0,1.162e-01,1.697e-01,6.286e-02,7.653e-01,3.094e-03,1.150e-01,1.174e-01,1.435e-01,2.007e-01,5.880e-02,6.719e-02
ENSG00000162889,MAPKAPK2,6887,peptidyl-serine phosphorylation,GO:0018105,biological process,26,20.0,1.191e-01,1.671e-01,6.544e-02,7.597e-01,1.755e-02,9.894e-02,1.434e-01,1.217e-01,2.294e-01,4.483e-02,9.553e-02
ENSG00000162889,MAPKAPK2,6887,vascular endothelial growth factor receptor signaling pathway,GO:0048010,biological process,26,8.0,1.414e-01,2.083e-01,9.207e-02,7.169e-01,2.444e-02,1.112e-01,1.799e-01,1.267e-01,3.424e-01,5.909e-02,1.434e-01
ENSG00000162889,MAPKAPK2,6887,centrosome,GO:0005813,cellular component,26,11.0,1.590e-01,2.278e-01,1.136e-01,6.887e-01,2.566e-02,1.217e-01,2.078e-01,1.345e-01,3.860e-01,7.417e-02,1.741e-01
ENSG00000162889,MAPKAPK2,6887,calmodulin binding,GO:0005516,molecular function,26,11.0,1.729e-01,2.473e-01,1.154e-01,6.706e-01,6.496e-02,9.069e-02,3.297e-01,1.232e-01,4.961e-01,3.482e-02,3.825e-01
ENSG00000162889,MAPKAPK2,6887,cellular response to vascular endothelial growth factor stimulus,GO:0035924,biological process,26,2.0,1.746e-01,2.383e-01,1.277e-01,6.656e-01,4.689e-02,1.074e-01,2.839e-01,1.376e-01,4.126e-01,5.989e-02,2.721e-01
ENSG00000162889,MAPKAPK2,6887,regulation of tumor necrosis factor production,GO:0032680,biological process,26,4.0,2.051e-01,2.618e-01,1.494e-01,6.293e-01,6.988e-02,1.040e-01,4.044e-01,1.623e-01,4.224e-01,4.662e-02,4.790e-01
ENSG00000162889,MAPKAPK2,6887,nucleus,GO:0005634,cellular component,26,143.0,2.173e-01,2.969e-01,1.823e-01,6.150e-01,2.989e-02,1.608e-01,2.936e-01,1.931e-01,4.566e-01,1.193e-01,2.786e-01
ENSG00000162889,MAPKAPK2,6887,nucleoplasm,GO:0005654,cellular component,26,78.0,2.666e-01,3.105e-01,2.415e-01,5.649e-01,2.334e-02,2.114e-01,3.363e-01,2.167e-01,4.448e-01,1.815e-01,3.214e-01
ENSG00000162889,MAPKAPK2,6887,3'-UTR-mediated mRNA stabilization,GO:0070935,biological process,26,2.0,2.784e-01,3.196e-01,2.515e-01,5.499e-01,4.886e-02,1.780e-01,4.353e-01,2.047e-01,4.991e-01,1.478e-01,4.281e-01
ENSG00000162889,MAPKAPK2,6887,inflammatory response,GO:0006954,biological process,26,8.0,2.839e-01,2.981e-01,2.436e-01,5.405e-01,7.588e-02,1.365e-01,5.903e-01,1.534e-01,5.792e-01,9.172e-02,6.468e-01
ENSG00000162889,MAPKAPK2,6887,cytoplasm,GO:0005737,cellular component,26,125.0,2.841e-01,3.126e-01,2.611e-01,5.481e-01,2.841e-02,2.153e-01,3.748e-01,2.165e-01,4.516e-01,1.858e-01,3.669e-01
ENSG00000162889,MAPKAPK2,6887,toll-like receptor signaling pathway,GO:0002224,biological process,26,22.0,2.887e-01,3.264e-01,2.650e-01,5.426e-01,3.856e-02,2.022e-01,4.121e-01,2.104e-01,5.063e-01,1.738e-01,4.040e-01
ENSG00000162889,MAPKAPK2,6887,protein binding,GO:0005515,molecular function,26,577.0,2.950e-01,3.140e-01,2.733e-01,5.383e-01,2.885e-02,2.230e-01,3.902e-01,2.162e-01,4.561e-01,1.944e-01,3.843e-01
ENSG00000162889,MAPKAPK2,6887,extracellular exosome,GO:0070062,cellular component,26,91.0,2.978e-01,3.159e-01,2.776e-01,5.361e-01,2.376e-02,2.365e-01,3.751e-01,2.200e-01,4.536e-01,2.104e-01,3.663e-01
ENSG00000162889,MAPKAPK2,6887,response to cytokine,GO:0034097,biological process,26,32.0,3.891e-01,4.075e-01,3.587e-01,4.462e-01,8.887e-02,1.836e-01,8.247e-01,2.129e-01,7.798e-01,1.471e-01,8.749e-01
ENSG00000112144,CILK1,21219,intracellular signal transduction,GO:0035556,biological process,17,42.0,9.285e-02,9.404e-02,1.944e-02,8.754e-01,2.482e-02,8.715e-02,9.893e-02,7.967e-02,1.110e-01,9.084e-03,4.159e-02
ENSG00000112144,CILK1,21219,protein kinase activity,GO:0004672,molecular function,17,31.0,9.363e-02,1.044e-01,3.202e-02,8.346e-01,1.247e-03,8.719e-02,1.006e-01,9.256e-02,1.177e-01,3.102e-02,3.305e-02
ENSG00000112144,CILK1,21219,protein phosphorylation,GO:0006468,biological process,17,31.0,9.419e-02,1.044e-01,2.900e-02,8.438e-01,1.693e-02,8.527e-02,1.040e-01,9.256e-02,1.177e-01,1.879e-02,4.475e-02
ENSG00000112144,CILK1,21219,protein serine/threonine kinase activity,GO:0004674,molecular function,17,43.0,9.425e-02,9.404e-02,2.234e-02,8.649e-01,2.445e-02,8.937e-02,9.941e-02,7.967e-02,1.110e-01,1.121e-02,4.453e-02
