"","Cluster","ONTOLOGY","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"2941","down","BP","GO:0043244","regulation of protein-containing complex disassembly","2/51","114/14153",0.0635234775488322,0.336291591419996,0.308342655214134,"NAV3/BMERB1",2
"2942","down","BP","GO:0032368","regulation of lipid transport","2/51","115/14153",0.0645026851235146,0.336291591419996,0.308342655214134,"LIPG/SREBF2",2
"2943","down","BP","GO:0099565","chemical synaptic transmission, postsynaptic","2/51","115/14153",0.0645026851235146,0.336291591419996,0.308342655214134,"MPP2/NLGN3",2
"2944","down","BP","GO:0002244","hematopoietic progenitor cell differentiation","2/51","116/14153",0.0654870343070944,0.336291591419996,0.308342655214134,"HES5/KAT5",2
"2945","down","BP","GO:0006520","amino acid metabolic process","3/51","258/14153",0.0658129798187659,0.336291591419996,0.308342655214134,"HPDL/ACCS/TPH2",3
"2946","down","BP","GO:0007289","spermatid nucleus differentiation","1/51","19/14153",0.0663311354530758,0.336291591419996,0.308342655214134,"KAT5",1
"2947","down","BP","GO:0044804","autophagy of nucleus","1/51","19/14153",0.0663311354530758,0.336291591419996,0.308342655214134,"ATG2A",1
"2948","down","BP","GO:0045591","positive regulation of regulatory T cell differentiation","1/51","19/14153",0.0663311354530758,0.336291591419996,0.308342655214134,"KAT5",1
"2949","down","BP","GO:0045940","positive regulation of steroid metabolic process","1/51","19/14153",0.0663311354530758,0.336291591419996,0.308342655214134,"SREBF1",1
"2950","down","BP","GO:0048665","neuron fate specification","1/51","19/14153",0.0663311354530758,0.336291591419996,0.308342655214134,"EHMT2",1
"2951","down","BP","GO:0051567","histone H3-K9 methylation","1/51","19/14153",0.0663311354530758,0.336291591419996,0.308342655214134,"EHMT2",1
"2952","down","BP","GO:0071498","cellular response to fluid shear stress","1/51","19/14153",0.0663311354530758,0.336291591419996,0.308342655214134,"SREBF2",1
"2953","down","BP","GO:0072243","metanephric nephron epithelium development","1/51","19/14153",0.0663311354530758,0.336291591419996,0.308342655214134,"HES5",1
"2954","down","BP","GO:2000786","positive regulation of autophagosome assembly","1/51","19/14153",0.0663311354530758,0.336291591419996,0.308342655214134,"ATG2A",1
"2955","down","BP","GO:0021987","cerebral cortex development","2/51","117/14153",0.0664764770283932,0.336291591419996,0.308342655214134,"CCDC141/BMERB1",2
"2956","down","BP","GO:1902652","secondary alcohol metabolic process","2/51","118/14153",0.067470965483639,0.336291591419996,0.308342655214134,"SREBF1/SREBF2",2
"2957","down","BP","GO:0031109","microtubule polymerization or depolymerization","2/51","120/14153",0.0694748897104798,0.336291591419996,0.308342655214134,"NAV3/BMERB1",2
"2958","down","BP","GO:0072655","establishment of protein localization to mitochondrion","2/51","120/14153",0.0694748897104798,0.336291591419996,0.308342655214134,"SREBF1/SREBF2",2
"2959","down","BP","GO:0051962","positive regulation of nervous system development","3/51","264/14153",0.069497200642597,0.336291591419996,0.308342655214134,"OBSL1/EPHB3/NLGN3",3
"2960","down","BP","GO:0007413","axonal fasciculation","1/51","20/14153",0.0697001118286169,0.336291591419996,0.308342655214134,"EPHB3",1
"2961","down","BP","GO:0010842","retina layer formation","1/51","20/14153",0.0697001118286169,0.336291591419996,0.308342655214134,"FJX1",1
"2962","down","BP","GO:0010884","positive regulation of lipid storage","1/51","20/14153",0.0697001118286169,0.336291591419996,0.308342655214134,"SREBF2",1
"2963","down","BP","GO:0034104","negative regulation of tissue remodeling","1/51","20/14153",0.0697001118286169,0.336291591419996,0.308342655214134,"CSK",1
"2964","down","BP","GO:0034367","protein-containing complex remodeling","1/51","20/14153",0.0697001118286169,0.336291591419996,0.308342655214134,"LIPG",1
"2965","down","BP","GO:0043576","regulation of respiratory gaseous exchange","1/51","20/14153",0.0697001118286169,0.336291591419996,0.308342655214134,"NLGN3",1
"2966","down","BP","GO:0070269","pyroptosis","1/51","20/14153",0.0697001118286169,0.336291591419996,0.308342655214134,"GSDMC",1
"2967","down","BP","GO:0106030","neuron projection fasciculation","1/51","20/14153",0.0697001118286169,0.336291591419996,0.308342655214134,"EPHB3",1
"2968","down","BP","GO:1902894","negative regulation of miRNA transcription","1/51","20/14153",0.0697001118286169,0.336291591419996,0.308342655214134,"ZNF512B",1
"2969","down","BP","GO:0045834","positive regulation of lipid metabolic process","2/51","121/14153",0.0704842312004263,0.336291591419996,0.308342655214134,"KAT5/SREBF1",2
"2970","down","BP","GO:0016042","lipid catabolic process","3/51","266/14153",0.0707459604321188,0.336291591419996,0.308342655214134,"FAAH/LIPG/HSD17B14",3
"2971","down","BP","GO:0035601","protein deacylation","2/51","122/14153",0.0714984298585674,0.336291591419996,0.308342655214134,"CCAR2/SREBF1",2
"2972","down","BP","GO:0007190","activation of adenylate cyclase activity","1/51","21/14153",0.0730571693745548,0.336291591419996,0.308342655214134,"DRD5",1
"2973","down","BP","GO:0009435","NAD biosynthetic process","1/51","21/14153",0.0730571693745548,0.336291591419996,0.308342655214134,"QPRT",1
"2974","down","BP","GO:0034383","low-density lipoprotein particle clearance","1/51","21/14153",0.0730571693745548,0.336291591419996,0.308342655214134,"CSK",1
"2975","down","BP","GO:0044090","positive regulation of vacuole organization","1/51","21/14153",0.0730571693745548,0.336291591419996,0.308342655214134,"ATG2A",1
"2976","down","BP","GO:0045907","positive regulation of vasoconstriction","1/51","21/14153",0.0730571693745548,0.336291591419996,0.308342655214134,"FAAH",1
"2977","down","BP","GO:0072170","metanephric tubule development","1/51","21/14153",0.0730571693745548,0.336291591419996,0.308342655214134,"HES5",1
"2978","down","BP","GO:1902932","positive regulation of alcohol biosynthetic process","1/51","21/14153",0.0730571693745548,0.336291591419996,0.308342655214134,"SREBF1",1
"2979","down","BP","GO:2000629","negative regulation of miRNA metabolic process","1/51","21/14153",0.0730571693745548,0.336291591419996,0.308342655214134,"ZNF512B",1
"2980","down","BP","GO:0016125","sterol metabolic process","2/51","124/14153",0.0735412129985082,0.336291591419996,0.308342655214134,"SREBF1/SREBF2",2
"2981","down","BP","GO:0030534","adult behavior","2/51","124/14153",0.0735412129985082,0.336291591419996,0.308342655214134,"EHMT2/NLGN3",2
"2982","down","BP","GO:0071322","cellular response to carbohydrate stimulus","2/51","124/14153",0.0735412129985082,0.336291591419996,0.308342655214134,"KAT5/C2CD2L",2
"2983","down","BP","GO:0098732","macromolecule deacylation","2/51","125/14153",0.074569705288739,0.336291591419996,0.308342655214134,"CCAR2/SREBF1",2
"2984","down","BP","GO:0050804","modulation of chemical synaptic transmission","4/51","443/14153",0.0748712548112135,0.336291591419996,0.308342655214134,"DRD5/ABR/MPP2/NLGN3",4
"2985","down","BP","GO:0099177","regulation of trans-synaptic signaling","4/51","444/14153",0.0753576340248904,0.336291591419996,0.308342655214134,"DRD5/ABR/MPP2/NLGN3",4
"2986","down","BP","GO:0042157","lipoprotein metabolic process","2/51","126/14153",0.0756028703616129,0.336291591419996,0.308342655214134,"PIGQ/LIPG",2
"2987","down","BP","GO:0070585","protein localization to mitochondrion","2/51","126/14153",0.0756028703616129,0.336291591419996,0.308342655214134,"SREBF1/SREBF2",2
"2988","down","BP","GO:0002320","lymphoid progenitor cell differentiation","1/51","22/14153",0.0764023494171462,0.336291591419996,0.308342655214134,"HES5",1
"2989","down","BP","GO:0009220","pyrimidine ribonucleotide biosynthetic process","1/51","22/14153",0.0764023494171462,0.336291591419996,0.308342655214134,"NME4",1
"2990","down","BP","GO:0009954","proximal/distal pattern formation","1/51","22/14153",0.0764023494171462,0.336291591419996,0.308342655214134,"HES5",1
"2991","down","BP","GO:0010226","response to lithium ion","1/51","22/14153",0.0764023494171462,0.336291591419996,0.308342655214134,"TPH2",1
"2992","down","BP","GO:0018027","peptidyl-lysine dimethylation","1/51","22/14153",0.0764023494171462,0.336291591419996,0.308342655214134,"EHMT2",1
"2993","down","BP","GO:0043968","histone H2A acetylation","1/51","22/14153",0.0764023494171462,0.336291591419996,0.308342655214134,"KAT5",1
"2994","down","BP","GO:0045686","negative regulation of glial cell differentiation","1/51","22/14153",0.0764023494171462,0.336291591419996,0.308342655214134,"HES5",1
"2995","down","BP","GO:0072207","metanephric epithelium development","1/51","22/14153",0.0764023494171462,0.336291591419996,0.308342655214134,"HES5",1
"2996","down","BP","GO:0072273","metanephric nephron morphogenesis","1/51","22/14153",0.0764023494171462,0.336291591419996,0.308342655214134,"HES5",1
"2997","down","BP","GO:0097150","neuronal stem cell population maintenance","1/51","22/14153",0.0764023494171462,0.336291591419996,0.308342655214134,"HES5",1
"2998","down","BP","GO:0097164","ammonium ion metabolic process","1/51","22/14153",0.0764023494171462,0.336291591419996,0.308342655214134,"TPH2",1
"2999","down","BP","GO:1903077","negative regulation of protein localization to plasma membrane","1/51","22/14153",0.0764023494171462,0.336291591419996,0.308342655214134,"CSK",1
"3000","down","BP","GO:0001678","intracellular glucose homeostasis","2/51","127/14153",0.0766406627648167,0.336291591419996,0.308342655214134,"KAT5/C2CD2L",2
"3001","down","BP","GO:0009147","pyrimidine nucleoside triphosphate metabolic process","1/51","23/14153",0.0797356931422696,0.341458967643924,0.313080574763798,"NME4",1
"3002","down","BP","GO:0019359","nicotinamide nucleotide biosynthetic process","1/51","23/14153",0.0797356931422696,0.341458967643924,0.313080574763798,"QPRT",1
"3003","down","BP","GO:0019363","pyridine nucleotide biosynthetic process","1/51","23/14153",0.0797356931422696,0.341458967643924,0.313080574763798,"QPRT",1
"3004","down","BP","GO:0021884","forebrain neuron development","1/51","23/14153",0.0797356931422696,0.341458967643924,0.313080574763798,"GBX2",1
"3005","down","BP","GO:0031065","positive regulation of histone deacetylation","1/51","23/14153",0.0797356931422696,0.341458967643924,0.313080574763798,"SREBF1",1
"3006","down","BP","GO:0071880","adenylate cyclase-activating adrenergic receptor signaling pathway","1/51","23/14153",0.0797356931422696,0.341458967643924,0.313080574763798,"DRD5",1
"3007","down","BP","GO:0048193","Golgi vesicle transport","3/51","280/14153",0.0797706510884172,0.341458967643924,0.313080574763798,"YKT6/CSK/SGSM2",3
"3008","down","BP","GO:0006397","mRNA processing","4/51","454/14153",0.0803107060963001,0.341458967643924,0.313080574763798,"RNU1-4/CCAR2/PUF60/TRMT2A",4
"3009","down","BP","GO:0051223","regulation of protein transport","4/51","454/14153",0.0803107060963001,0.341458967643924,0.313080574763798,"C2CD2L/CSK/SREBF1/SREBF2",4
"3010","down","BP","GO:0060078","regulation of postsynaptic membrane potential","2/51","131/14153",0.0808372055429009,0.342506952801808,0.314041462679081,"MPP2/NLGN3",2
"3011","down","BP","GO:0031056","regulation of histone modification","2/51","133/14153",0.0829620778014162,0.342506952801808,0.314041462679081,"EHMT2/SREBF1",2
"3012","down","BP","GO:0001963","synaptic transmission, dopaminergic","1/51","24/14153",0.0830572415958967,0.342506952801808,0.314041462679081,"DRD5",1
"3013","down","BP","GO:0032369","negative regulation of lipid transport","1/51","24/14153",0.0830572415958967,0.342506952801808,0.314041462679081,"SREBF2",1
"3014","down","BP","GO:0035774","positive regulation of insulin secretion involved in cellular response to glucose stimulus","1/51","24/14153",0.0830572415958967,0.342506952801808,0.314041462679081,"C2CD2L",1
"3015","down","BP","GO:0046039","GTP metabolic process","1/51","24/14153",0.0830572415958967,0.342506952801808,0.314041462679081,"NME4",1
"3016","down","BP","GO:0051984","positive regulation of chromosome segregation","1/51","24/14153",0.0830572415958967,0.342506952801808,0.314041462679081,"KAT5",1
"3017","down","BP","GO:1904376","negative regulation of protein localization to cell periphery","1/51","24/14153",0.0830572415958967,0.342506952801808,0.314041462679081,"CSK",1
"3018","down","BP","GO:2000001","regulation of DNA damage checkpoint","1/51","24/14153",0.0830572415958967,0.342506952801808,0.314041462679081,"CCAR2",1
"3019","down","BP","GO:0044089","positive regulation of cellular component biogenesis","4/51","461/14153",0.0838736243773497,0.343080250019065,0.314567113604367,"EPHB3/ATG2A/NAV3/NLGN3",4
"3020","down","BP","GO:0007286","spermatid development","2/51","134/14153",0.0840310101425446,0.343080250019065,0.314567113604367,"EHMT2/KAT5",2
"3021","down","BP","GO:0010508","positive regulation of autophagy","2/51","134/14153",0.0840310101425446,0.343080250019065,0.314567113604367,"ATG2A/KAT5",2
"3022","down","BP","GO:0050890","cognition","3/51","287/14153",0.0844645172241619,0.343712045337926,0.315146400898905,"DRD5/EHMT2/NLGN3",3
"3023","down","BP","GO:0048813","dendrite morphogenesis","2/51","135/14153",0.0851042152846238,0.344095476013088,0.31549796494477,"OBSL1/EPHB3",2
"3024","down","BP","GO:0022010","central nervous system myelination","1/51","25/14153",0.0863670356845516,0.344095476013088,0.31549796494477,"HES5",1
"3025","down","BP","GO:0022038","corpus callosum development","1/51","25/14153",0.0863670356845516,0.344095476013088,0.31549796494477,"EPHB3",1
"3026","down","BP","GO:0032291","axon ensheathment in central nervous system","1/51","25/14153",0.0863670356845516,0.344095476013088,0.31549796494477,"HES5",1
"3027","down","BP","GO:2000311","regulation of AMPA receptor activity","1/51","25/14153",0.0863670356845516,0.344095476013088,0.31549796494477,"NLGN3",1
"3028","down","BP","GO:2000737","negative regulation of stem cell differentiation","1/51","25/14153",0.0863670356845516,0.344095476013088,0.31549796494477,"HES5",1
"3029","down","BP","GO:0042063","gliogenesis","3/51","290/14153",0.0865122445774999,0.344095476013088,0.31549796494477,"HES5/CSK/BMERB1",3
"3030","down","BP","GO:1905952","regulation of lipid localization","2/51","137/14153",0.0872632714258941,0.345966603434493,0.317213584401456,"LIPG/SREBF2",2
"3031","down","BP","GO:0050796","regulation of insulin secretion","2/51","139/14153",0.0894389035739518,0.346921129682372,0.318088780705056,"C2CD2L/SREBF1",2
"3032","down","BP","GO:0061647","histone H3-K9 modification","1/51","26/14153",0.089665116175781,0.346921129682372,0.318088780705056,"EHMT2",1
"3033","down","BP","GO:0072525","pyridine-containing compound biosynthetic process","1/51","26/14153",0.089665116175781,0.346921129682372,0.318088780705056,"QPRT",1
"3034","down","BP","GO:0007224","smoothened signaling pathway","2/51","140/14153",0.0905328296336024,0.346921129682372,0.318088780705056,"HES5/NDST1",2
"3035","down","BP","GO:0048515","spermatid differentiation","2/51","141/14153",0.0916307729563107,0.346921129682372,0.318088780705056,"EHMT2/KAT5",2
"3036","down","BP","GO:0070201","regulation of establishment of protein localization","4/51","478/14153",0.0928490249112064,0.346921129682372,0.318088780705056,"C2CD2L/CSK/SREBF1/SREBF2",4
"3037","down","BP","GO:0001990","regulation of systemic arterial blood pressure by hormone","1/51","27/14153",0.0929515236986119,0.346921129682372,0.318088780705056,"DRD5",1
"3038","down","BP","GO:0021801","cerebral cortex radial glia-guided migration","1/51","27/14153",0.0929515236986119,0.346921129682372,0.318088780705056,"BMERB1",1
"3039","down","BP","GO:0022030","telencephalon glial cell migration","1/51","27/14153",0.0929515236986119,0.346921129682372,0.318088780705056,"BMERB1",1
"3040","down","BP","GO:0032094","response to food","1/51","27/14153",0.0929515236986119,0.346921129682372,0.318088780705056,"SREBF1",1
"3041","down","BP","GO:0045589","regulation of regulatory T cell differentiation","1/51","27/14153",0.0929515236986119,0.346921129682372,0.318088780705056,"KAT5",1
"3042","down","BP","GO:0045777","positive regulation of blood pressure","1/51","27/14153",0.0929515236986119,0.346921129682372,0.318088780705056,"DRD5",1
"3043","down","BP","GO:0046461","neutral lipid catabolic process","1/51","27/14153",0.0929515236986119,0.346921129682372,0.318088780705056,"FAAH",1
"3044","down","BP","GO:0046464","acylglycerol catabolic process","1/51","27/14153",0.0929515236986119,0.346921129682372,0.318088780705056,"FAAH",1
"3045","down","BP","GO:0071404","cellular response to low-density lipoprotein particle stimulus","1/51","27/14153",0.0929515236986119,0.346921129682372,0.318088780705056,"SREBF2",1
"3046","down","BP","GO:0009952","anterior/posterior pattern specification","2/51","143/14153",0.0938385446430135,0.346921129682372,0.318088780705056,"HES5/GBX2",2
"3047","down","BP","GO:0010821","regulation of mitochondrion organization","2/51","143/14153",0.0938385446430135,0.346921129682372,0.318088780705056,"SREBF1/SREBF2",2
"3048","down","BP","GO:0050806","positive regulation of synaptic transmission","2/51","143/14153",0.0938385446430135,0.346921129682372,0.318088780705056,"MPP2/NLGN3",2
"3049","down","BP","GO:0007612","learning","2/51","145/14153",0.0960618875106777,0.346921129682372,0.318088780705056,"DRD5/NLGN3",2
"3050","down","BP","GO:0046890","regulation of lipid biosynthetic process","2/51","145/14153",0.0960618875106777,0.346921129682372,0.318088780705056,"KAT5/SREBF1",2
"3051","down","BP","GO:0051494","negative regulation of cytoskeleton organization","2/51","145/14153",0.0960618875106777,0.346921129682372,0.318088780705056,"NAV3/BMERB1",2
"3052","down","BP","GO:0003338","metanephros morphogenesis","1/51","28/14153",0.0962262987440156,0.346921129682372,0.318088780705056,"HES5",1
"3053","down","BP","GO:0034067","protein localization to Golgi apparatus","1/51","28/14153",0.0962262987440156,0.346921129682372,0.318088780705056,"OBSL1",1
"3054","down","BP","GO:0034389","lipid droplet organization","1/51","28/14153",0.0962262987440156,0.346921129682372,0.318088780705056,"KAT5",1
"3055","down","BP","GO:0045066","regulatory T cell differentiation","1/51","28/14153",0.0962262987440156,0.346921129682372,0.318088780705056,"KAT5",1
"3056","down","BP","GO:0045762","positive regulation of adenylate cyclase activity","1/51","28/14153",0.0962262987440156,0.346921129682372,0.318088780705056,"DRD5",1
"3057","down","BP","GO:0048710","regulation of astrocyte differentiation","1/51","28/14153",0.0962262987440156,0.346921129682372,0.318088780705056,"HES5",1
"3058","down","BP","GO:0055094","response to lipoprotein particle","1/51","28/14153",0.0962262987440156,0.346921129682372,0.318088780705056,"SREBF2",1
"3059","down","BP","GO:0060122","inner ear receptor cell stereocilium organization","1/51","28/14153",0.0962262987440156,0.346921129682372,0.318088780705056,"HES5",1
"3060","down","BP","GO:0071398","cellular response to fatty acid","1/51","28/14153",0.0962262987440156,0.346921129682372,0.318088780705056,"SREBF1",1
"3061","down","BP","GO:0071875","adrenergic receptor signaling pathway","1/51","28/14153",0.0962262987440156,0.346921129682372,0.318088780705056,"DRD5",1
"3062","down","BP","GO:0048598","embryonic morphogenesis","4/51","487/14153",0.0977822304310087,0.348423940062515,0.319466693667257,"HES5/LAMB3/GBX2/NDST1",4
"3063","down","BP","GO:1902904","negative regulation of supramolecular fiber organization","2/51","147/14153",0.0983004742068442,0.348423940062515,0.319466693667257,"NAV3/BMERB1",2
"3064","down","BP","GO:0030010","establishment of cell polarity","2/51","148/14153",0.0994253827153783,0.348423940062515,0.319466693667257,"HES5/KAT5",2
"3065","down","BP","GO:0070507","regulation of microtubule cytoskeleton organization","2/51","148/14153",0.0994253827153783,0.348423940062515,0.319466693667257,"NAV3/BMERB1",2
"3066","down","BP","GO:0001975","response to amphetamine","1/51","29/14153",0.0994894816653646,0.348423940062515,0.319466693667257,"DRD5",1
"3067","down","BP","GO:0007617","mating behavior","1/51","29/14153",0.0994894816653646,0.348423940062515,0.319466693667257,"DRD5",1
"3068","down","BP","GO:0021952","central nervous system projection neuron axonogenesis","1/51","29/14153",0.0994894816653646,0.348423940062515,0.319466693667257,"EPHB3",1
"3069","down","BP","GO:0046427","positive regulation of receptor signaling pathway via JAK-STAT","1/51","29/14153",0.0994894816653646,0.348423940062515,0.319466693667257,"HES5",1
"3070","down","BP","GO:0090312","positive regulation of protein deacetylation","1/51","29/14153",0.0994894816653646,0.348423940062515,0.319466693667257,"SREBF1",1
"3071","down","BP","GO:1902230","negative regulation of intrinsic apoptotic signaling pathway in response to DNA damage","1/51","29/14153",0.0994894816653646,0.348423940062515,0.319466693667257,"CCAR2",1
"3072","down","BP","GO:0002696","positive regulation of leukocyte activation","3/51","310/14153",0.100697354699371,0.348423940062515,0.319466693667257,"HAVCR1/KAT5/CSK",3
"3073","down","BP","GO:0001569","branching involved in blood vessel morphogenesis","1/51","30/14153",0.102741112678892,0.348423940062515,0.319466693667257,"GBX2",1
"3074","down","BP","GO:0006221","pyrimidine nucleotide biosynthetic process","1/51","30/14153",0.102741112678892,0.348423940062515,0.319466693667257,"NME4",1
"3075","down","BP","GO:0006506","GPI anchor biosynthetic process","1/51","30/14153",0.102741112678892,0.348423940062515,0.319466693667257,"PIGQ",1
"3076","down","BP","GO:0009218","pyrimidine ribonucleotide metabolic process","1/51","30/14153",0.102741112678892,0.348423940062515,0.319466693667257,"NME4",1
"3077","down","BP","GO:0031116","positive regulation of microtubule polymerization","1/51","30/14153",0.102741112678892,0.348423940062515,0.319466693667257,"NAV3",1
"3078","down","BP","GO:0034315","regulation of Arp2/3 complex-mediated actin nucleation","1/51","30/14153",0.102741112678892,0.348423940062515,0.319466693667257,"CARMIL3",1
"3079","down","BP","GO:0090181","regulation of cholesterol metabolic process","1/51","30/14153",0.102741112678892,0.348423940062515,0.319466693667257,"SREBF1",1
"3080","down","BP","GO:1905476","negative regulation of protein localization to membrane","1/51","30/14153",0.102741112678892,0.348423940062515,0.319466693667257,"CSK",1
"3081","down","BP","GO:0043087","regulation of GTPase activity","3/51","316/14153",0.105127275873395,0.348423940062515,0.319466693667257,"EPHB3/ABR/SGSM2",3
"3082","down","BP","GO:0006505","GPI anchor metabolic process","1/51","31/14153",0.105981231864149,0.348423940062515,0.319466693667257,"PIGQ",1
"3083","down","BP","GO:0015012","heparan sulfate proteoglycan biosynthetic process","1/51","31/14153",0.105981231864149,0.348423940062515,0.319466693667257,"NDST1",1
"3084","down","BP","GO:0031295","T cell costimulation","1/51","31/14153",0.105981231864149,0.348423940062515,0.319466693667257,"CSK",1
"3085","down","BP","GO:0034405","response to fluid shear stress","1/51","31/14153",0.105981231864149,0.348423940062515,0.319466693667257,"SREBF2",1
"3086","down","BP","GO:0045292","mRNA cis splicing, via spliceosome","1/51","31/14153",0.105981231864149,0.348423940062515,0.319466693667257,"RNU1-4",1
"3087","down","BP","GO:0051642","centrosome localization","1/51","31/14153",0.105981231864149,0.348423940062515,0.319466693667257,"CCDC141",1
"3088","down","BP","GO:0060218","hematopoietic stem cell differentiation","1/51","31/14153",0.105981231864149,0.348423940062515,0.319466693667257,"KAT5",1
"3089","down","BP","GO:0060292","long-term synaptic depression","1/51","31/14153",0.105981231864149,0.348423940062515,0.319466693667257,"DRD5",1
"3090","down","BP","GO:0061842","microtubule organizing center localization","1/51","31/14153",0.105981231864149,0.348423940062515,0.319466693667257,"CCDC141",1
"3091","down","BP","GO:0071402","cellular response to lipoprotein particle stimulus","1/51","31/14153",0.105981231864149,0.348423940062515,0.319466693667257,"SREBF2",1
"3092","down","BP","GO:0071827","plasma lipoprotein particle organization","1/51","31/14153",0.105981231864149,0.348423940062515,0.319466693667257,"LIPG",1
"3093","down","BP","GO:0099022","vesicle tethering","1/51","31/14153",0.105981231864149,0.348423940062515,0.319466693667257,"EXOC3",1
"3094","down","BP","GO:2000463","positive regulation of excitatory postsynaptic potential","1/51","31/14153",0.105981231864149,0.348423940062515,0.319466693667257,"NLGN3",1
"3095","down","BP","GO:0016241","regulation of macroautophagy","2/51","154/14153",0.106250933871456,0.348423940062515,0.319466693667257,"EHMT2/ATG2A",2
"3096","down","BP","GO:0050867","positive regulation of cell activation","3/51","320/14153",0.108123490764839,0.350666096379618,0.321522506092722,"HAVCR1/KAT5/CSK",3
"3097","down","BP","GO:0007219","Notch signaling pathway","2/51","156/14153",0.108554166150313,0.350666096379618,0.321522506092722,"HES5/SREBF2",2
"3098","down","BP","GO:0000132","establishment of mitotic spindle orientation","1/51","32/14153",0.109209879164455,0.350666096379618,0.321522506092722,"KAT5",1
"3099","down","BP","GO:0002431","Fc receptor mediated stimulatory signaling pathway","1/51","32/14153",0.109209879164455,0.350666096379618,0.321522506092722,"CSK",1
"3100","down","BP","GO:0031294","lymphocyte costimulation","1/51","32/14153",0.109209879164455,0.350666096379618,0.321522506092722,"CSK",1
"3101","down","BP","GO:0051968","positive regulation of synaptic transmission, glutamatergic","1/51","32/14153",0.109209879164455,0.350666096379618,0.321522506092722,"NLGN3",1
"3102","down","BP","GO:1903955","positive regulation of protein targeting to mitochondrion","1/51","32/14153",0.109209879164455,0.350666096379618,0.321522506092722,"SREBF2",1
"3103","down","BP","GO:1904894","positive regulation of receptor signaling pathway via STAT","1/51","32/14153",0.109209879164455,0.350666096379618,0.321522506092722,"HES5",1
"3104","down","BP","GO:0090276","regulation of peptide hormone secretion","2/51","157/14153",0.109710867314478,0.351262040483645,0.32206892173939,"C2CD2L/SREBF1",2
"3105","down","BP","GO:0048839","inner ear development","2/51","159/14153",0.112034249334831,0.351262040483645,0.32206892173939,"HES5/GBX2",2
"3106","down","BP","GO:0032373","positive regulation of sterol transport","1/51","33/14153",0.112427094387358,0.351262040483645,0.32206892173939,"LIPG",1
"3107","down","BP","GO:0032376","positive regulation of cholesterol transport","1/51","33/14153",0.112427094387358,0.351262040483645,0.32206892173939,"LIPG",1
"3108","down","BP","GO:0010639","negative regulation of organelle organization","3/51","326/14153",0.112680761335499,0.351262040483645,0.32206892173939,"EHMT2/NAV3/BMERB1",3
"3109","down","BP","GO:0002791","regulation of peptide secretion","2/51","160/14153",0.113200854709212,0.351262040483645,0.32206892173939,"C2CD2L/SREBF1",2
"3110","down","BP","GO:0090087","regulation of peptide transport","2/51","162/14153",0.11554370712232,0.351262040483645,0.32206892173939,"C2CD2L/SREBF1",2
"3111","down","BP","GO:0003016","respiratory system process","1/51","34/14153",0.115632917205081,0.351262040483645,0.32206892173939,"NLGN3",1
"3112","down","BP","GO:0003044","regulation of systemic arterial blood pressure mediated by a chemical signal","1/51","34/14153",0.115632917205081,0.351262040483645,0.32206892173939,"DRD5",1
"3113","down","BP","GO:0016242","negative regulation of macroautophagy","1/51","34/14153",0.115632917205081,0.351262040483645,0.32206892173939,"EHMT2",1
"3114","down","BP","GO:0019098","reproductive behavior","1/51","34/14153",0.115632917205081,0.351262040483645,0.32206892173939,"DRD5",1
"3115","down","BP","GO:0021532","neural tube patterning","1/51","34/14153",0.115632917205081,0.351262040483645,0.32206892173939,"GBX2",1
"3116","down","BP","GO:0030513","positive regulation of BMP signaling pathway","1/51","34/14153",0.115632917205081,0.351262040483645,0.32206892173939,"HES5",1
"3117","down","BP","GO:0031112","positive regulation of microtubule polymerization or depolymerization","1/51","34/14153",0.115632917205081,0.351262040483645,0.32206892173939,"NAV3",1
"3118","down","BP","GO:0032435","negative regulation of proteasomal ubiquitin-dependent protein catabolic process","1/51","34/14153",0.115632917205081,0.351262040483645,0.32206892173939,"CCAR2",1
"3119","down","BP","GO:0046676","negative regulation of insulin secretion","1/51","34/14153",0.115632917205081,0.351262040483645,0.32206892173939,"SREBF1",1
"3120","down","BP","GO:0048483","autonomic nervous system development","1/51","34/14153",0.115632917205081,0.351262040483645,0.32206892173939,"GBX2",1
"3121","down","BP","GO:0071312","cellular response to alkaloid","1/51","34/14153",0.115632917205081,0.351262040483645,0.32206892173939,"EHMT2",1
"3122","down","BP","GO:0071825","protein-lipid complex subunit organization","1/51","34/14153",0.115632917205081,0.351262040483645,0.32206892173939,"LIPG",1
"3123","down","BP","GO:0072210","metanephric nephron development","1/51","34/14153",0.115632917205081,0.351262040483645,0.32206892173939,"HES5",1
"3124","down","BP","GO:0090162","establishment of epithelial cell polarity","1/51","34/14153",0.115632917205081,0.351262040483645,0.32206892173939,"HES5",1
"3125","down","BP","GO:2001022","positive regulation of response to DNA damage stimulus","2/51","163/14153",0.116719879987257,0.351262040483645,0.32206892173939,"CCAR2/KAT5",2
"3126","down","BP","GO:0007616","long-term memory","1/51","35/14153",0.118827387154974,0.351262040483645,0.32206892173939,"EHMT2",1
"3127","down","BP","GO:0031281","positive regulation of cyclase activity","1/51","35/14153",0.118827387154974,0.351262040483645,0.32206892173939,"DRD5",1
"3128","down","BP","GO:0045124","regulation of bone resorption","1/51","35/14153",0.118827387154974,0.351262040483645,0.32206892173939,"CSK",1
