"","Cluster","ONTOLOGY","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"6269","down","BP","GO:0048013","ephrin receptor signaling pathway","1/113","48/13840",0.325773156367668,0.559090251847971,0.538102631669866,"EPHB3",1
"6270","down","BP","GO:0048016","inositol phosphate-mediated signaling","1/113","48/13840",0.325773156367668,0.559090251847971,0.538102631669866,"PLCG2",1
"6271","down","BP","GO:0050853","B cell receptor signaling pathway","1/113","48/13840",0.325773156367668,0.559090251847971,0.538102631669866,"PLCG2",1
"6272","down","BP","GO:0051055","negative regulation of lipid biosynthetic process","1/113","48/13840",0.325773156367668,0.559090251847971,0.538102631669866,"INSIG1",1
"6273","down","BP","GO:0051289","protein homotetramerization","1/113","48/13840",0.325773156367668,0.559090251847971,0.538102631669866,"ACACA",1
"6274","down","BP","GO:0060135","maternal process involved in female pregnancy","1/113","48/13840",0.325773156367668,0.559090251847971,0.538102631669866,"CBS",1
"6275","down","BP","GO:0090303","positive regulation of wound healing","1/113","48/13840",0.325773156367668,0.559090251847971,0.538102631669866,"MYLK",1
"6276","down","BP","GO:0099054","presynapse assembly","1/113","48/13840",0.325773156367668,0.559090251847971,0.538102631669866,"GPC4",1
"6277","down","BP","GO:0010976","positive regulation of neuron projection development","2/113","143/13840",0.326165007469939,0.559323025378536,0.538326667143505,"BAIAP2/BMP7",2
"6278","down","BP","GO:0007611","learning or memory","3/113","247/13840",0.327872019466069,0.561808962711483,0.540719285180761,"EHMT2/ASIC1/SLC8A3",3
"6279","down","BP","GO:0003341","cilium movement","2/113","144/13840",0.329158383218088,0.56281851465216,0.541690939675344,"CFAP58/CFAP47",2
"6280","down","BP","GO:0050953","sensory perception of light stimulus","2/113","144/13840",0.329158383218088,0.56281851465216,0.541690939675344,"PRPH2/CRB2",2
"6281","down","BP","GO:0009914","hormone transport","3/113","248/13840",0.330111020460121,0.56281851465216,0.541690939675344,"ACVR1C/C2CD2L/SREBF1",3
"6282","down","BP","GO:0032371","regulation of sterol transport","1/113","49/13840",0.331297201707753,0.56281851465216,0.541690939675344,"LIPG",1
"6283","down","BP","GO:0032374","regulation of cholesterol transport","1/113","49/13840",0.331297201707753,0.56281851465216,0.541690939675344,"LIPG",1
"6284","down","BP","GO:0043647","inositol phosphate metabolic process","1/113","49/13840",0.331297201707753,0.56281851465216,0.541690939675344,"PLCG2",1
"6285","down","BP","GO:0048255","mRNA stabilization","1/113","49/13840",0.331297201707753,0.56281851465216,0.541690939675344,"RBM38",1
"6286","down","BP","GO:0051653","spindle localization","1/113","49/13840",0.331297201707753,0.56281851465216,0.541690939675344,"LLGL1",1
"6287","down","BP","GO:0072599","establishment of protein localization to endoplasmic reticulum","1/113","49/13840",0.331297201707753,0.56281851465216,0.541690939675344,"SGTA",1
"6288","down","BP","GO:0080164","regulation of nitric oxide metabolic process","1/113","49/13840",0.331297201707753,0.56281851465216,0.541690939675344,"KHSRP",1
"6289","down","BP","GO:2000649","regulation of sodium ion transmembrane transporter activity","1/113","49/13840",0.331297201707753,0.56281851465216,0.541690939675344,"FXYD6",1
"6290","down","BP","GO:0044057","regulation of system process","5/113","467/13840",0.333840753308768,0.566698572685101,0.545425344687157,"FAAH/GUCY1A1/SLC8A3/SREBF1/BAIAP2",5
"6291","down","BP","GO:0010950","positive regulation of endopeptidase activity","2/113","146/13840",0.335134502195685,0.567708763215265,0.546397613799296,"ACVR1C/CYCS",2
"6292","down","BP","GO:0007260","tyrosine phosphorylation of STAT protein","1/113","50/13840",0.336776384958208,0.567708763215265,0.546397613799296,"HES5",1
"6293","down","BP","GO:0014823","response to activity","1/113","50/13840",0.336776384958208,0.567708763215265,0.546397613799296,"TPH2",1
"6294","down","BP","GO:0044088","regulation of vacuole organization","1/113","50/13840",0.336776384958208,0.567708763215265,0.546397613799296,"EHMT2",1
"6295","down","BP","GO:0048645","animal organ formation","1/113","50/13840",0.336776384958208,0.567708763215265,0.546397613799296,"BMP7",1
"6296","down","BP","GO:0050732","negative regulation of peptidyl-tyrosine phosphorylation","1/113","50/13840",0.336776384958208,0.567708763215265,0.546397613799296,"CADM4",1
"6297","down","BP","GO:0051353","positive regulation of oxidoreductase activity","1/113","50/13840",0.336776384958208,0.567708763215265,0.546397613799296,"PDPR",1
"6298","down","BP","GO:0060350","endochondral bone morphogenesis","1/113","50/13840",0.336776384958208,0.567708763215265,0.546397613799296,"CBS",1
"6299","down","BP","GO:0072132","mesenchyme morphogenesis","1/113","50/13840",0.336776384958208,0.567708763215265,0.546397613799296,"BMP7",1
"6300","down","BP","GO:1903131","mononuclear cell differentiation","4/113","360/13840",0.338897502000691,0.569807769453804,0.548417825700891,"SYVN1/ZFP36L1/PLCG2/FASN",4
"6301","down","BP","GO:0030198","extracellular matrix organization","3/113","252/13840",0.339065640183459,0.569807769453804,0.548417825700891,"COL16A1/ADAMTSL1/GFAP",3
"6302","down","BP","GO:0043062","extracellular structure organization","3/113","252/13840",0.339065640183459,0.569807769453804,0.548417825700891,"COL16A1/ADAMTSL1/GFAP",3
"6303","down","BP","GO:0045229","external encapsulating structure organization","3/113","252/13840",0.339065640183459,0.569807769453804,0.548417825700891,"COL16A1/ADAMTSL1/GFAP",3
"6304","down","BP","GO:1903046","meiotic cell cycle process","2/113","148/13840",0.341095512200546,0.572449624336101,0.550960508317795,"MSH5/EHMT2",2
"6305","down","BP","GO:0043407","negative regulation of MAP kinase activity","1/113","51/13840",0.342211067227949,0.572449624336101,0.550960508317795,"BMP7",1
"6306","down","BP","GO:0043470","regulation of carbohydrate catabolic process","1/113","51/13840",0.342211067227949,0.572449624336101,0.550960508317795,"GPD1",1
"6307","down","BP","GO:0060071","Wnt signaling pathway, planar cell polarity pathway","1/113","51/13840",0.342211067227949,0.572449624336101,0.550960508317795,"GPC4",1
"6308","down","BP","GO:0060393","regulation of pathway-restricted SMAD protein phosphorylation","1/113","51/13840",0.342211067227949,0.572449624336101,0.550960508317795,"BMP7",1
"6309","down","BP","GO:0099024","plasma membrane invagination","1/113","51/13840",0.342211067227949,0.572449624336101,0.550960508317795,"PLCG2",1
"6310","down","BP","GO:2000147","positive regulation of cell motility","5/113","473/13840",0.343575354948607,0.573800484364236,0.552260658577532,"MYLK/TRIP6/FGFR1/PLCG2/BMP7",5
"6311","down","BP","GO:0007156","homophilic cell adhesion via plasma membrane adhesion molecules","2/113","149/13840",0.344070011009063,0.573800484364236,0.552260658577532,"CDH6/CADM4",2
"6312","down","BP","GO:0007254","JNK cascade","2/113","149/13840",0.344070011009063,0.573800484364236,0.552260658577532,"TNIK/GPS1",2
"6313","down","BP","GO:2000241","regulation of reproductive process","2/113","149/13840",0.344070011009063,0.573800484364236,0.552260658577532,"ACVR1C/BMP7",2
"6314","down","BP","GO:0052548","regulation of endopeptidase activity","3/113","255/13840",0.345778100803708,0.575295153544162,0.553699219555005,"ACVR1C/CYCS/CRB2",3
"6315","down","BP","GO:0061138","morphogenesis of a branching epithelium","2/113","150/13840",0.347040329041589,0.575295153544162,0.553699219555005,"GBX2/BMP7",2
"6316","down","BP","GO:0002011","morphogenesis of an epithelial sheet","1/113","52/13840",0.34760160674519,0.575295153544162,0.553699219555005,"BMP7",1
"6317","down","BP","GO:0006940","regulation of smooth muscle contraction","1/113","52/13840",0.34760160674519,0.575295153544162,0.553699219555005,"GUCY1A1",1
"6318","down","BP","GO:0031113","regulation of microtubule polymerization","1/113","52/13840",0.34760160674519,0.575295153544162,0.553699219555005,"NAV3",1
"6319","down","BP","GO:0035773","insulin secretion involved in cellular response to glucose stimulus","1/113","52/13840",0.34760160674519,0.575295153544162,0.553699219555005,"C2CD2L",1
"6320","down","BP","GO:0043536","positive regulation of blood vessel endothelial cell migration","1/113","52/13840",0.34760160674519,0.575295153544162,0.553699219555005,"FGFR1",1
"6321","down","BP","GO:0070542","response to fatty acid","1/113","52/13840",0.34760160674519,0.575295153544162,0.553699219555005,"SREBF1",1
"6322","down","BP","GO:0099172","presynapse organization","1/113","52/13840",0.34760160674519,0.575295153544162,0.553699219555005,"GPC4",1
"6323","down","BP","GO:1902808","positive regulation of cell cycle G1/S phase transition","1/113","52/13840",0.34760160674519,0.575295153544162,0.553699219555005,"PLCG2",1
"6324","down","BP","GO:0055001","muscle cell development","2/113","151/13840",0.350006336799445,0.57800920287736,0.556311386524199,"TTN/OBSL1",2
"6325","down","BP","GO:1902905","positive regulation of supramolecular fiber organization","2/113","151/13840",0.350006336799445,0.57800920287736,0.556311386524199,"NAV3/BAIAP2",2
"6326","down","BP","GO:0001756","somitogenesis","1/113","53/13840",0.35294835888022,0.57800920287736,0.556311386524199,"CRB2",1
"6327","down","BP","GO:0001895","retina homeostasis","1/113","53/13840",0.35294835888022,0.57800920287736,0.556311386524199,"CRB2",1
"6328","down","BP","GO:0006305","DNA alkylation","1/113","53/13840",0.35294835888022,0.57800920287736,0.556311386524199,"EHMT2",1
"6329","down","BP","GO:0006306","DNA methylation","1/113","53/13840",0.35294835888022,0.57800920287736,0.556311386524199,"EHMT2",1
"6330","down","BP","GO:0009880","embryonic pattern specification","1/113","53/13840",0.35294835888022,0.57800920287736,0.556311386524199,"BMP7",1
"6331","down","BP","GO:0033692","cellular polysaccharide biosynthetic process","1/113","53/13840",0.35294835888022,0.57800920287736,0.556311386524199,"NDST1",1
"6332","down","BP","GO:0045010","actin nucleation","1/113","53/13840",0.35294835888022,0.57800920287736,0.556311386524199,"CARMIL3",1
"6333","down","BP","GO:0046173","polyol biosynthetic process","1/113","53/13840",0.35294835888022,0.57800920287736,0.556311386524199,"PLCG2",1
"6334","down","BP","GO:0048010","vascular endothelial growth factor receptor signaling pathway","1/113","53/13840",0.35294835888022,0.57800920287736,0.556311386524199,"CADM4",1
"6335","down","BP","GO:0060193","positive regulation of lipase activity","1/113","53/13840",0.35294835888022,0.57800920287736,0.556311386524199,"FGFR1",1
"6336","down","BP","GO:0071384","cellular response to corticosteroid stimulus","1/113","53/13840",0.35294835888022,0.57800920287736,0.556311386524199,"ZFP36L1",1
"6337","down","BP","GO:1905330","regulation of morphogenesis of an epithelium","1/113","53/13840",0.35294835888022,0.57800920287736,0.556311386524199,"BMP7",1
"6338","down","BP","GO:0030336","negative regulation of cell migration","3/113","260/13840",0.356953157535789,0.579823039789394,0.558057134035552,"ACVR1C/RNF20/NAV3",3
"6339","down","BP","GO:0008347","glial cell migration","1/113","54/13840",0.358251676167994,0.579823039789394,0.558057134035552,"MBOAT7",1
"6340","down","BP","GO:0010660","regulation of muscle cell apoptotic process","1/113","54/13840",0.358251676167994,0.579823039789394,0.558057134035552,"BMP7",1
"6341","down","BP","GO:0016073","snRNA metabolic process","1/113","54/13840",0.358251676167994,0.579823039789394,0.558057134035552,"TOE1",1
"6342","down","BP","GO:0030490","maturation of SSU-rRNA","1/113","54/13840",0.358251676167994,0.579823039789394,0.558057134035552,"NOP9",1
"6343","down","BP","GO:0033866","nucleoside bisphosphate biosynthetic process","1/113","54/13840",0.358251676167994,0.579823039789394,0.558057134035552,"ACACA",1
"6344","down","BP","GO:0034030","ribonucleoside bisphosphate biosynthetic process","1/113","54/13840",0.358251676167994,0.579823039789394,0.558057134035552,"ACACA",1
"6345","down","BP","GO:0034033","purine nucleoside bisphosphate biosynthetic process","1/113","54/13840",0.358251676167994,0.579823039789394,0.558057134035552,"ACACA",1
"6346","down","BP","GO:0050922","negative regulation of chemotaxis","1/113","54/13840",0.358251676167994,0.579823039789394,0.558057134035552,"PLXNA3",1
"6347","down","BP","GO:0060389","pathway-restricted SMAD protein phosphorylation","1/113","54/13840",0.358251676167994,0.579823039789394,0.558057134035552,"BMP7",1
"6348","down","BP","GO:0090175","regulation of establishment of planar polarity","1/113","54/13840",0.358251676167994,0.579823039789394,0.558057134035552,"GPC4",1
"6349","down","BP","GO:0090311","regulation of protein deacetylation","1/113","54/13840",0.358251676167994,0.579823039789394,0.558057134035552,"SREBF1",1
"6350","down","BP","GO:1901616","organic hydroxy compound catabolic process","1/113","54/13840",0.358251676167994,0.579823039789394,0.558057134035552,"COMT",1
"6351","down","BP","GO:2000379","positive regulation of reactive oxygen species metabolic process","1/113","54/13840",0.358251676167994,0.579823039789394,0.558057134035552,"PLCG2",1
"6352","down","BP","GO:2000630","positive regulation of miRNA metabolic process","1/113","54/13840",0.358251676167994,0.579823039789394,0.558057134035552,"SREBF1",1
"6353","down","BP","GO:0001764","neuron migration","2/113","154/13840",0.358877238567405,0.579823039789394,0.558057134035552,"FGFR1/PLXNA3",2
"6354","down","BP","GO:0007369","gastrulation","2/113","154/13840",0.358877238567405,0.579823039789394,0.558057134035552,"CRB2/BMP7",2
"6355","down","BP","GO:0030178","negative regulation of Wnt signaling pathway","2/113","154/13840",0.358877238567405,0.579823039789394,0.558057134035552,"TRABD2A/WWOX",2
"6356","down","BP","GO:0002237","response to molecule of bacterial origin","3/113","261/13840",0.359185688192623,0.579823039789394,0.558057134035552,"IL12RB2/C4B/PLCG2",3
"6357","down","BP","GO:0042391","regulation of membrane potential","4/113","371/13840",0.35936810482595,0.579823039789394,0.558057134035552,"GRIN3A/ASIC1/SLC8A3/BAIAP2",4
"6358","down","BP","GO:0001910","regulation of leukocyte mediated cytotoxicity","1/113","55/13840",0.363511908330551,0.584349407868625,0.562413587340346,"KLRC4",1
"6359","down","BP","GO:0010517","regulation of phospholipase activity","1/113","55/13840",0.363511908330551,0.584349407868625,0.562413587340346,"FGFR1",1
"6360","down","BP","GO:0034332","adherens junction organization","1/113","55/13840",0.363511908330551,0.584349407868625,0.562413587340346,"CDH6",1
"6361","down","BP","GO:0051148","negative regulation of muscle cell differentiation","1/113","55/13840",0.363511908330551,0.584349407868625,0.562413587340346,"BHLHE41",1
"6362","down","BP","GO:0060113","inner ear receptor cell differentiation","1/113","55/13840",0.363511908330551,0.584349407868625,0.562413587340346,"HES5",1
"6363","down","BP","GO:0040017","positive regulation of locomotion","5/113","486/13840",0.364734729965295,0.5849432407212,0.562985128374528,"MYLK/TRIP6/FGFR1/PLCG2/BMP7",5
"6364","down","BP","GO:0006109","regulation of carbohydrate metabolic process","2/113","156/13840",0.364767352140944,0.5849432407212,0.562985128374528,"NLN/GPD1",2
"6365","down","BP","GO:0019827","stem cell population maintenance","2/113","156/13840",0.364767352140944,0.5849432407212,0.562985128374528,"HES5/BMP7",2
"6366","down","BP","GO:0051051","negative regulation of transport","4/113","374/13840",0.364953135072045,0.5849432407212,0.562985128374528,"ACVR1C/INSIG1/ASIC1/SREBF1",4
"6367","down","BP","GO:0072659","protein localization to plasma membrane","3/113","264/13840",0.365877103009715,0.585408207432207,0.563432640757376,"GORASP1/TNIK/PRPH2",3
"6368","down","BP","GO:0002253","activation of immune response","4/113","375/13840",0.36681459294759,0.585408207432207,0.563432640757376,"MASP1/C4B/KLRC4/PLCG2",4
"6369","down","BP","GO:0006401","RNA catabolic process","3/113","265/13840",0.368105295393885,0.585408207432207,0.563432640757376,"ZFP36L1/KHSRP/RBM38",3
"6370","down","BP","GO:0001885","endothelial cell development","1/113","56/13840",0.36872940229926,0.585408207432207,0.563432640757376,"FASN",1
"6371","down","BP","GO:0002090","regulation of receptor internalization","1/113","56/13840",0.36872940229926,0.585408207432207,0.563432640757376,"PLCG2",1
"6372","down","BP","GO:0031124","mRNA 3'-end processing","1/113","56/13840",0.36872940229926,0.585408207432207,0.563432640757376,"ZFP36L1",1
"6373","down","BP","GO:0032387","negative regulation of intracellular transport","1/113","56/13840",0.36872940229926,0.585408207432207,0.563432640757376,"INSIG1",1
"6374","down","BP","GO:0032729","positive regulation of type II interferon production","1/113","56/13840",0.36872940229926,0.585408207432207,0.563432640757376,"IL12RB2",1
"6375","down","BP","GO:0035914","skeletal muscle cell differentiation","1/113","56/13840",0.36872940229926,0.585408207432207,0.563432640757376,"NLN",1
"6376","down","BP","GO:0043506","regulation of JUN kinase activity","1/113","56/13840",0.36872940229926,0.585408207432207,0.563432640757376,"CBS",1
"6377","down","BP","GO:0070988","demethylation","1/113","56/13840",0.36872940229926,0.585408207432207,0.563432640757376,"RIOX2",1
"6378","down","BP","GO:1902305","regulation of sodium ion transmembrane transport","1/113","56/13840",0.36872940229926,0.585408207432207,0.563432640757376,"FXYD6",1
"6379","down","BP","GO:1902373","negative regulation of mRNA catabolic process","1/113","56/13840",0.36872940229926,0.585408207432207,0.563432640757376,"RBM38",1
"6380","down","BP","GO:0010952","positive regulation of peptidase activity","2/113","158/13840",0.370637312489282,0.586730422889124,0.564705221730931,"ACVR1C/CYCS",2
"6381","down","BP","GO:0031099","regeneration","2/113","158/13840",0.370637312489282,0.586730422889124,0.564705221730931,"TNC/GFAP",2
"6382","down","BP","GO:0051168","nuclear export","2/113","158/13840",0.370637312489282,0.586730422889124,0.564705221730931,"SRSF3/NOP9",2
"6383","down","BP","GO:0071902","positive regulation of protein serine/threonine kinase activity","2/113","158/13840",0.370637312489282,0.586730422889124,0.564705221730931,"FGFR1/SPATC1L",2
"6384","down","BP","GO:0009165","nucleotide biosynthetic process","3/113","267/13840",0.372557871269155,0.588064501716941,0.565989220737765,"GUCY1A1/QPRT/ACACA",3
"6385","down","BP","GO:0006893","Golgi to plasma membrane transport","1/113","57/13840",0.373904502236882,0.588064501716941,0.565989220737765,"LLGL1",1
"6386","down","BP","GO:0031663","lipopolysaccharide-mediated signaling pathway","1/113","57/13840",0.373904502236882,0.588064501716941,0.565989220737765,"PLCG2",1
"6387","down","BP","GO:0042490","mechanoreceptor differentiation","1/113","57/13840",0.373904502236882,0.588064501716941,0.565989220737765,"HES5",1
"6388","down","BP","GO:0070059","intrinsic apoptotic signaling pathway in response to endoplasmic reticulum stress","1/113","57/13840",0.373904502236882,0.588064501716941,0.565989220737765,"SYVN1",1
"6389","down","BP","GO:0150076","neuroinflammatory response","1/113","57/13840",0.373904502236882,0.588064501716941,0.565989220737765,"PLCG2",1
"6390","down","BP","GO:1901224","positive regulation of NIK/NF-kappaB signaling","1/113","57/13840",0.373904502236882,0.588064501716941,0.565989220737765,"TRIP6",1
"6391","down","BP","GO:1901568","fatty acid derivative metabolic process","1/113","57/13840",0.373904502236882,0.588064501716941,0.565989220737765,"ACACA",1
"6392","down","BP","GO:1903051","negative regulation of proteolysis involved in protein catabolic process","1/113","57/13840",0.373904502236882,0.588064501716941,0.565989220737765,"SGTA",1
"6393","down","BP","GO:1901293","nucleoside phosphate biosynthetic process","3/113","268/13840",0.374782126816785,0.58902043401083,0.566909268406884,"GUCY1A1/QPRT/ACACA",3
"6394","down","BP","GO:0006006","glucose metabolic process","2/113","160/13840",0.37648621917472,0.590752973727224,0.568576770528023,"NLN/GPD1",2
"6395","down","BP","GO:0098727","maintenance of cell number","2/113","160/13840",0.37648621917472,0.590752973727224,0.568576770528023,"HES5/BMP7",2
"6396","down","BP","GO:0002067","glandular epithelial cell differentiation","1/113","58/13840",0.37903754955947,0.590752973727224,0.568576770528023,"FASN",1
"6397","down","BP","GO:0010324","membrane invagination","1/113","58/13840",0.37903754955947,0.590752973727224,0.568576770528023,"PLCG2",1
"6398","down","BP","GO:0010657","muscle cell apoptotic process","1/113","58/13840",0.37903754955947,0.590752973727224,0.568576770528023,"BMP7",1
"6399","down","BP","GO:0035019","somatic stem cell population maintenance","1/113","58/13840",0.37903754955947,0.590752973727224,0.568576770528023,"BMP7",1
"6400","down","BP","GO:0043489","RNA stabilization","1/113","58/13840",0.37903754955947,0.590752973727224,0.568576770528023,"RBM38",1
"6401","down","BP","GO:0043627","response to estrogen","1/113","58/13840",0.37903754955947,0.590752973727224,0.568576770528023,"TPH2",1
"6402","down","BP","GO:0046626","regulation of insulin receptor signaling pathway","1/113","58/13840",0.37903754955947,0.590752973727224,0.568576770528023,"ZNF592",1
"6403","down","BP","GO:0070918","regulatory ncRNA processing","1/113","58/13840",0.37903754955947,0.590752973727224,0.568576770528023,"SRSF3",1
"6404","down","BP","GO:0072078","nephron tubule morphogenesis","1/113","58/13840",0.37903754955947,0.590752973727224,0.568576770528023,"HES5",1
"6405","down","BP","GO:0043491","protein kinase B signaling","2/113","161/13840",0.379402505343824,0.590752973727224,0.568576770528023,"FGFR1/ZFP36L1",2
"6406","down","BP","GO:0097553","calcium ion transmembrane import into cytosol","2/113","161/13840",0.379402505343824,0.590752973727224,0.568576770528023,"SLC8A3/PLCG2",2
"6407","down","BP","GO:0098813","nuclear chromosome segregation","3/113","271/13840",0.381446008656315,0.593511501708293,0.571231746466598,"TTN/MSH5/EHMT2",3
"6408","down","BP","GO:0043086","negative regulation of catalytic activity","5/113","497/13840",0.382672531834576,0.594297201628285,0.571987952093959,"CRB2/OVOS2/SLC8A3/XRCC1/BMP7",5
"6409","down","BP","GO:2000146","negative regulation of cell motility","3/113","272/13840",0.383664134650616,0.594297201628285,0.571987952093959,"ACVR1C/RNF20/NAV3",3
"6410","down","BP","GO:0002224","toll-like receptor signaling pathway","1/113","59/13840",0.38412888295809,0.594297201628285,0.571987952093959,"PLCG2",1
"6411","down","BP","GO:0032507","maintenance of protein location in cell","1/113","59/13840",0.38412888295809,0.594297201628285,0.571987952093959,"INSIG1",1
"6412","down","BP","GO:0035924","cellular response to vascular endothelial growth factor stimulus","1/113","59/13840",0.38412888295809,0.594297201628285,0.571987952093959,"CADM4",1
"6413","down","BP","GO:0051965","positive regulation of synapse assembly","1/113","59/13840",0.38412888295809,0.594297201628285,0.571987952093959,"EPHB3",1
"6414","down","BP","GO:0097120","receptor localization to synapse","1/113","59/13840",0.38412888295809,0.594297201628285,0.571987952093959,"GPC4",1
"6415","down","BP","GO:2001259","positive regulation of cation channel activity","1/113","59/13840",0.38412888295809,0.594297201628285,0.571987952093959,"PLCG2",1
"6416","down","BP","GO:0001763","morphogenesis of a branching structure","2/113","163/13840",0.385218217487219,0.595319643210181,0.572972012367106,"GBX2/BMP7",2
"6417","down","BP","GO:0007015","actin filament organization","4/113","385/13840",0.385412666589192,0.595319643210181,0.572972012367106,"TTN/CARMIL3/BAIAP2/SPATC1L",4
"6418","down","BP","GO:0051222","positive regulation of protein transport","3/113","273/13840",0.385880574962165,0.595319643210181,0.572972012367106,"TTN/ABLIM3/C2CD2L",3
"6419","down","BP","GO:0097193","intrinsic apoptotic signaling pathway","3/113","273/13840",0.385880574962165,0.595319643210181,0.572972012367106,"CYCS/SYVN1/WWOX",3
"6420","down","BP","GO:0000271","polysaccharide biosynthetic process","1/113","60/13840",0.389178838420374,0.596613345696402,0.574217150714863,"NDST1",1
"6421","down","BP","GO:0006809","nitric oxide biosynthetic process","1/113","60/13840",0.389178838420374,0.596613345696402,0.574217150714863,"KHSRP",1
"6422","down","BP","GO:0032481","positive regulation of type I interferon production","1/113","60/13840",0.389178838420374,0.596613345696402,0.574217150714863,"PLCG2",1
"6423","down","BP","GO:0032835","glomerulus development","1/113","60/13840",0.389178838420374,0.596613345696402,0.574217150714863,"BMP7",1
"6424","down","BP","GO:0042475","odontogenesis of dentin-containing tooth","1/113","60/13840",0.389178838420374,0.596613345696402,0.574217150714863,"BMP7",1
"6425","down","BP","GO:0061951","establishment of protein localization to plasma membrane","1/113","60/13840",0.389178838420374,0.596613345696402,0.574217150714863,"GORASP1",1
"6426","down","BP","GO:0072088","nephron epithelium morphogenesis","1/113","60/13840",0.389178838420374,0.596613345696402,0.574217150714863,"HES5",1
"6427","down","BP","GO:1902893","regulation of miRNA transcription","1/113","60/13840",0.389178838420374,0.596613345696402,0.574217150714863,"SREBF1",1
"6428","down","BP","GO:1903036","positive regulation of response to wounding","1/113","60/13840",0.389178838420374,0.596613345696402,0.574217150714863,"MYLK",1
"6429","down","BP","GO:1990138","neuron projection extension","2/113","165/13840",0.39101077202705,0.598408801541661,0.575945207164045,"FLRT1/PLXNA3",2
"6430","down","BP","GO:0051604","protein maturation","3/113","276/13840",0.392519183264584,0.598408801541661,0.575945207164045,"MASP1/PRPH2/CYCS",3
"6431","down","BP","GO:0031331","positive regulation of cellular catabolic process","4/113","389/13840",0.392837918148888,0.598408801541661,0.575945207164045,"GPD1/ZFP36L1/SGTA/KHSRP",4
"6432","down","BP","GO:0006479","protein methylation","2/113","166/13840",0.393898118682888,0.598408801541661,0.575945207164045,"EHMT2/RNF20",2
"6433","down","BP","GO:0008213","protein alkylation","2/113","166/13840",0.393898118682888,0.598408801541661,0.575945207164045,"EHMT2/RNF20",2
"6434","down","BP","GO:0032271","regulation of protein polymerization","2/113","166/13840",0.393898118682888,0.598408801541661,0.575945207164045,"NAV3/BAIAP2",2
"6435","down","BP","GO:0006303","double-strand break repair via nonhomologous end joining","1/113","61/13840",0.394187749251905,0.598408801541661,0.575945207164045,"XRCC1",1
"6436","down","BP","GO:0006360","transcription by RNA polymerase I","1/113","61/13840",0.394187749251905,0.598408801541661,0.575945207164045,"POLR1G",1
"6437","down","BP","GO:0014015","positive regulation of gliogenesis","1/113","61/13840",0.394187749251905,0.598408801541661,0.575945207164045,"GFAP",1
"6438","down","BP","GO:0030166","proteoglycan biosynthetic process","1/113","61/13840",0.394187749251905,0.598408801541661,0.575945207164045,"NDST1",1
"6439","down","BP","GO:0042310","vasoconstriction","1/113","61/13840",0.394187749251905,0.598408801541661,0.575945207164045,"FAAH",1
"6440","down","BP","GO:0045661","regulation of myoblast differentiation","1/113","61/13840",0.394187749251905,0.598408801541661,0.575945207164045,"ZFP36L1",1
"6441","down","BP","GO:0048844","artery morphogenesis","1/113","61/13840",0.394187749251905,0.598408801541661,0.575945207164045,"MYLK",1
"6442","down","BP","GO:0061614","miRNA transcription","1/113","61/13840",0.394187749251905,0.598408801541661,0.575945207164045,"SREBF1",1
"6443","down","BP","GO:0034637","cellular carbohydrate biosynthetic process","1/113","62/13840",0.399155946097433,0.602598499537135,0.579977628601934,"NDST1",1
"6444","down","BP","GO:0051893","regulation of focal adhesion assembly","1/113","62/13840",0.399155946097433,0.602598499537135,0.579977628601934,"COL16A1",1
"6445","down","BP","GO:0060411","cardiac septum morphogenesis","1/113","62/13840",0.399155946097433,0.602598499537135,0.579977628601934,"BMP7",1
"6446","down","BP","GO:0061333","renal tubule morphogenesis","1/113","62/13840",0.399155946097433,0.602598499537135,0.579977628601934,"HES5",1
"6447","down","BP","GO:0090109","regulation of cell-substrate junction assembly","1/113","62/13840",0.399155946097433,0.602598499537135,0.579977628601934,"COL16A1",1
"6448","down","BP","GO:0098781","ncRNA transcription","1/113","62/13840",0.399155946097433,0.602598499537135,0.579977628601934,"POLR1G",1
"6449","down","BP","GO:1900076","regulation of cellular response to insulin stimulus","1/113","62/13840",0.399155946097433,0.602598499537135,0.579977628601934,"ZNF592",1
"6450","down","BP","GO:1901880","negative regulation of protein depolymerization","1/113","62/13840",0.399155946097433,0.602598499537135,0.579977628601934,"NAV3",1
"6451","down","BP","GO:0008154","actin polymerization or depolymerization","2/113","168/13840",0.399654474866546,0.602934152476621,0.580300681507021,"BAIAP2/SPATC1L",2
"6452","down","BP","GO:0048193","Golgi vesicle transport","3/113","280/13840",0.401343479199073,0.60506409882015,0.582350672056812,"INSIG1/ANKFY1/LLGL1",3
"6453","down","BP","GO:0098739","import across plasma membrane","2/113","169/13840",0.402523299786727,0.605848105390032,0.583105247900525,"SLC8A3/GFAP",2
"6454","down","BP","GO:1901654","response to ketone","2/113","169/13840",0.402523299786727,0.605848105390032,0.583105247900525,"SREBF1/ACACA",2
"6455","down","BP","GO:0007517","muscle organ development","3/113","281/13840",0.403544317675001,0.605848105390032,0.583105247900525,"TTN/MYLK/NLN",3
"6456","down","BP","GO:0050890","cognition","3/113","281/13840",0.403544317675001,0.605848105390032,0.583105247900525,"EHMT2/ASIC1/SLC8A3",3
"6457","down","BP","GO:0006406","mRNA export from nucleus","1/113","63/13840",0.404083756961927,0.605848105390032,0.583105247900525,"SRSF3",1
