"Ontology","Cluster","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"BP","-1","GO:0050810","regulation of steroid biosynthetic process","2/169","78/14006",0.242400380271063,0.576668829582041,0.542130650599622,"WNT4/ASAH1",2
"BP","1","GO:0043010","camera-type eye development","3/88","271/14006",0.242441728562427,0.475778342081113,0.429609587011009,"DLX2/WNT7A/SOX1",3
"BP","1","GO:0010171","body morphogenesis","1/88","44/14006",0.242516123394799,0.475778342081113,0.429609587011009,"DLX5",1
"BP","1","GO:0014047","glutamate secretion","1/88","44/14006",0.242516123394799,0.475778342081113,0.429609587011009,"RIMS1",1
"BP","1","GO:0042551","neuron maturation","1/88","44/14006",0.242516123394799,0.475778342081113,0.429609587011009,"ADGRB3",1
"BP","1","GO:0046839","phospholipid dephosphorylation","1/88","44/14006",0.242516123394799,0.475778342081113,0.429609587011009,"MTMR12",1
"BP","1","GO:0048489","synaptic vesicle transport","1/88","44/14006",0.242516123394799,0.475778342081113,0.429609587011009,"KIF5A",1
"BP","1","GO:0051155","positive regulation of striated muscle cell differentiation","1/88","44/14006",0.242516123394799,0.475778342081113,0.429609587011009,"RIPOR2",1
"BP","1","GO:0061647","histone H3-K9 modification","1/88","44/14006",0.242516123394799,0.475778342081113,0.429609587011009,"ASH1L",1
"BP","1","GO:1904888","cranial skeletal system development","1/88","44/14006",0.242516123394799,0.475778342081113,0.429609587011009,"DLX2",1
"BP","1","GO:0061025","membrane fusion","2/88","150/14006",0.242884227103677,0.475874352971857,0.429696281161357,"RIMS1/PRRT2",2
"BP","-1","GO:0009991","response to extracellular stimulus","7/169","419/14006",0.24298081537723,0.576668829582041,0.542130650599622,"WNT4/DAPL1/BCKDHB/SLC22A3/PCK2/LIPG/RNF152",7
"MF","-1","GO:0004112","cyclic-nucleotide phosphodiesterase activity","1/176","22/13992",0.243229513310837,0.462089262765837,0.430064412776964,"PDE5A",1
"MF","-1","GO:0015491","cation:cation antiporter activity","1/176","22/13992",0.243229513310837,0.462089262765837,0.430064412776964,"SLC24A3",1
"MF","-1","GO:0019840","isoprenoid binding","1/176","22/13992",0.243229513310837,0.462089262765837,0.430064412776964,"CYP27C1",1
"MF","-1","GO:0046625","sphingolipid binding","1/176","22/13992",0.243229513310837,0.462089262765837,0.430064412776964,"LAPTM4B",1
"BP","-1","GO:0001956","positive regulation of neurotransmitter secretion","1/169","23/14006",0.243787387415078,0.576668829582041,0.542130650599622,"SYT9",1
"BP","-1","GO:0003401","axis elongation","1/169","23/14006",0.243787387415078,0.576668829582041,0.542130650599622,"NKD1",1
"BP","-1","GO:0007097","nuclear migration","1/169","23/14006",0.243787387415078,0.576668829582041,0.542130650599622,"CLMN",1
"BP","-1","GO:0009226","nucleotide-sugar biosynthetic process","1/169","23/14006",0.243787387415078,0.576668829582041,0.542130650599622,"SLC35D1",1
"BP","-1","GO:0010575","positive regulation of vascular endothelial growth factor production","1/169","23/14006",0.243787387415078,0.576668829582041,0.542130650599622,"RORA",1
"BP","-1","GO:0010714","positive regulation of collagen metabolic process","1/169","23/14006",0.243787387415078,0.576668829582041,0.542130650599622,"WNT4",1
"BP","-1","GO:0010882","regulation of cardiac muscle contraction by calcium ion signaling","1/169","23/14006",0.243787387415078,0.576668829582041,0.542130650599622,"CASQ2",1
"BP","-1","GO:0019433","triglyceride catabolic process","1/169","23/14006",0.243787387415078,0.576668829582041,0.542130650599622,"LIPG",1
"BP","-1","GO:0030318","melanocyte differentiation","1/169","23/14006",0.243787387415078,0.576668829582041,0.542130650599622,"ENPP1",1
"BP","-1","GO:0032366","intracellular sterol transport","1/169","23/14006",0.243787387415078,0.576668829582041,0.542130650599622,"ANXA2",1
"BP","-1","GO:0032367","intracellular cholesterol transport","1/169","23/14006",0.243787387415078,0.576668829582041,0.542130650599622,"ANXA2",1
"BP","-1","GO:0032633","interleukin-4 production","1/169","23/14006",0.243787387415078,0.576668829582041,0.542130650599622,"LEF1",1
"BP","-1","GO:0032673","regulation of interleukin-4 production","1/169","23/14006",0.243787387415078,0.576668829582041,0.542130650599622,"LEF1",1
"BP","-1","GO:0033233","regulation of protein sumoylation","1/169","23/14006",0.243787387415078,0.576668829582041,0.542130650599622,"CTNNB1",1
"BP","-1","GO:0051894","positive regulation of focal adhesion assembly","1/169","23/14006",0.243787387415078,0.576668829582041,0.542130650599622,"WNT4",1
"BP","-1","GO:0055090","acylglycerol homeostasis","1/169","23/14006",0.243787387415078,0.576668829582041,0.542130650599622,"RORA",1
"BP","-1","GO:0060314","regulation of ryanodine-sensitive calcium-release channel activity","1/169","23/14006",0.243787387415078,0.576668829582041,0.542130650599622,"CASQ2",1
"BP","-1","GO:0060765","regulation of androgen receptor signaling pathway","1/169","23/14006",0.243787387415078,0.576668829582041,0.542130650599622,"DAB2",1
"BP","-1","GO:0060914","heart formation","1/169","23/14006",0.243787387415078,0.576668829582041,0.542130650599622,"CTNNB1",1
"BP","-1","GO:0061037","negative regulation of cartilage development","1/169","23/14006",0.243787387415078,0.576668829582041,0.542130650599622,"CTNNB1",1
"BP","-1","GO:0061437","renal system vasculature development","1/169","23/14006",0.243787387415078,0.576668829582041,0.542130650599622,"GPR4",1
"BP","-1","GO:0061440","kidney vasculature development","1/169","23/14006",0.243787387415078,0.576668829582041,0.542130650599622,"GPR4",1
"BP","-1","GO:0070168","negative regulation of biomineral tissue development","1/169","23/14006",0.243787387415078,0.576668829582041,0.542130650599622,"ENPP1",1
"BP","-1","GO:0070328","triglyceride homeostasis","1/169","23/14006",0.243787387415078,0.576668829582041,0.542130650599622,"RORA",1
"BP","-1","GO:0071880","adenylate cyclase-activating adrenergic receptor signaling pathway","1/169","23/14006",0.243787387415078,0.576668829582041,0.542130650599622,"AKAP13",1
"BP","-1","GO:0098810","neurotransmitter reuptake","1/169","23/14006",0.243787387415078,0.576668829582041,0.542130650599622,"SLC22A3",1
"BP","-1","GO:0110150","negative regulation of biomineralization","1/169","23/14006",0.243787387415078,0.576668829582041,0.542130650599622,"ENPP1",1
"BP","-1","GO:0120255","olefinic compound biosynthetic process","1/169","23/14006",0.243787387415078,0.576668829582041,0.542130650599622,"WNT4",1
"BP","-1","GO:1904357","negative regulation of telomere maintenance via telomere lengthening","1/169","23/14006",0.243787387415078,0.576668829582041,0.542130650599622,"TNKS2",1
"BP","-1","GO:1904376","negative regulation of protein localization to cell periphery","1/169","23/14006",0.243787387415078,0.576668829582041,0.542130650599622,"DAB2",1
"KEGG","-1","hsa00052","Galactose metabolism","1/79","22/6255",0.244292417055037,0.635160284343097,0.595118369367159,"130589",1
"KEGG","-1","hsa00140","Steroid hormone biosynthesis","1/79","22/6255",0.244292417055037,0.635160284343097,0.595118369367159,"1646",1
"BP","-1","GO:0042063","gliogenesis","5/169","278/14006",0.245423839380631,0.579488232307784,0.544781192046637,"TSPAN2/DNER/CTNNB1/LEF1/ADGRG6",5
"BP","-1","GO:0006941","striated muscle contraction","3/169","142/14006",0.24544681077982,0.579488232307784,0.544781192046637,"CASQ2/KLHL41/PDE5A",3
"CC","1","GO:0030666","endocytic vesicle membrane","2/93","148/14487",0.245718547440345,0.413941245303351,0.290485084423404,"WNT7A/CACNG3",2
"MF","-1","GO:0004175","endopeptidase activity","5/176","267/13992",0.246200969500916,0.462089262765837,0.430064412776964,"ADAMTS2/ADAMTSL1/CTSC/THSD4/MMP15",5
"MF","1","GO:0008509","anion transmembrane transporter activity","3/88","273/13992",0.246258147070915,0.402395783968675,0.329446840676108,"GABRA2/GABRB1/GABRG3",3
"BP","-1","GO:0042116","macrophage activation","2/169","79/14006",0.246871453131017,0.581099316216888,0.546295783997873,"CTSC/RORA",2
"BP","1","GO:0043949","regulation of cAMP-mediated signaling","1/88","45/14006",0.247290409395463,0.481715432724204,0.434970552052142,"PDE2A",1
"BP","1","GO:0060563","neuroepithelial cell differentiation","1/88","45/14006",0.247290409395463,0.481715432724204,0.434970552052142,"RIPOR2",1
"BP","1","GO:0071320","cellular response to cAMP","1/88","45/14006",0.247290409395463,0.481715432724204,0.434970552052142,"PDE2A",1
"BP","1","GO:2000401","regulation of lymphocyte migration","1/88","45/14006",0.247290409395463,0.481715432724204,0.434970552052142,"RIPOR2",1
"BP","1","GO:0071375","cellular response to peptide hormone stimulus","3/88","274/14006",0.247480899709417,0.481715432724204,0.434970552052142,"PRKCB/BRIP1/BAIAP2",3
"MF","1","GO:0001221","transcription cofactor binding","1/88","45/13992",0.247505343314066,0.402395783968675,0.329446840676108,"BAIAP2",1
"MF","1","GO:0003954","NADH dehydrogenase activity","1/88","45/13992",0.247505343314066,0.402395783968675,0.329446840676108,"ND6",1
"MF","1","GO:0008137","NADH dehydrogenase (ubiquinone) activity","1/88","45/13992",0.247505343314066,0.402395783968675,0.329446840676108,"ND6",1
"MF","1","GO:0016538","cyclin-dependent protein serine/threonine kinase regulator activity","1/88","45/13992",0.247505343314066,0.402395783968675,0.329446840676108,"CCND2",1
"MF","1","GO:0050136","NADH dehydrogenase (quinone) activity","1/88","45/13992",0.247505343314066,0.402395783968675,0.329446840676108,"ND6",1
"MF","-1","GO:0005496","steroid binding","2/176","76/13992",0.247884645911854,0.462089262765837,0.430064412776964,"AKR1C2/RORA",2
"BP","-1","GO:0001505","regulation of neurotransmitter levels","4/169","210/14006",0.248295638422767,0.581099316216888,0.546295783997873,"SLC22A3/CHRNA6/SYT9/CHRNA3",4
"MF","-1","GO:0022836","gated channel activity","5/176","268/13992",0.248551663570945,0.462089262765837,0.430064412776964,"SCN7A/GLRA1/CHRNA2/CHRNA6/CHRNA3",5
"KEGG","-1","hsa04260","Cardiac muscle contraction","2/79","76/6255",0.249259439091004,0.638946731191025,0.598666110196334,"845/489",2
"CC","-1","GO:0044305","calyx of Held","1/172","24/14487",0.249397700792109,0.540342300282607,0.498744856898714,"GLRA1",1
"MF","-1","GO:0005085","guanyl-nucleotide exchange factor activity","4/176","202/13992",0.249816593636035,0.462089262765837,0.430064412776964,"ARHGEF16/VAV3/PLEKHG1/AKAP13",4
"BP","1","GO:0043409","negative regulation of MAPK cascade","2/88","153/14006",0.249867341887975,0.483634621769854,0.436703506119978,"ASH1L/LMO3",2
"BP","1","GO:0051216","cartilage development","2/88","153/14006",0.249867341887975,0.483634621769854,0.436703506119978,"DLX2/WNT7A",2
"BP","1","GO:0097529","myeloid leukocyte migration","2/88","153/14006",0.249867341887975,0.483634621769854,0.436703506119978,"RIPOR2/CAMK1D",2
"CC","-1","GO:0098685","Schaffer collateral - CA1 synapse","2/172","81/14487",0.250009124011356,0.540342300282607,0.498744856898714,"NTNG1/CTNNB1",2
"BP","-1","GO:0019216","regulation of lipid metabolic process","6/169","351/14006",0.250219645469808,0.581099316216888,0.546295783997873,"WNT4/EPHA8/VAV3/ASAH1/EPHX2/RORA",6
"MF","1","GO:0051427","hormone receptor binding","2/88","153/13992",0.250223833598366,0.40420773119736,0.330930306243453,"CCDC62/PRKCB",2
"BP","-1","GO:0050804","modulation of chemical synaptic transmission","7/169","423/14006",0.250252888752211,0.581099316216888,0.546295783997873,"NTNG1/GRID2IP/CHRNA6/SYT9/CHRNA3/CBLN1/PLCB4",7
"BP","1","GO:0002429","immune response-activating cell surface receptor signaling pathway","3/88","276/14006",0.250849816949103,0.483634621769854,0.436703506119978,"CACNB3/PRKCB/BAIAP2",3
"BP","1","GO:0002757","immune response-activating signal transduction","3/88","276/14006",0.250849816949103,0.483634621769854,0.436703506119978,"CACNB3/PRKCB/BAIAP2",3
"BP","-1","GO:0030316","osteoclast differentiation","2/169","80/14006",0.251345547025081,0.581099316216888,0.546295783997873,"CTNNB1/ANXA2",2
"BP","-1","GO:0051899","membrane depolarization","2/169","80/14006",0.251345547025081,0.581099316216888,0.546295783997873,"SCN7A/CHRNA6",2
"BP","-1","GO:0055017","cardiac muscle tissue growth","2/169","80/14006",0.251345547025081,0.581099316216888,0.546295783997873,"WNT2/AKAP13",2
"BP","-1","GO:1903363","negative regulation of cellular protein catabolic process","2/169","80/14006",0.251345547025081,0.581099316216888,0.546295783997873,"LAPTM4B/ANXA2",2
"BP","-1","GO:1903725","regulation of phospholipid metabolic process","2/169","80/14006",0.251345547025081,0.581099316216888,0.546295783997873,"EPHA8/VAV3",2
"BP","-1","GO:0001764","neuron migration","3/169","144/14006",0.251907636519486,0.581099316216888,0.546295783997873,"NTNG1/DNER/CTNNB1",3
"CC","1","GO:0009925","basal plasma membrane","1/93","45/14487",0.251925979823255,0.421158699093839,0.295549964276378,"ERBB4",1
"BP","1","GO:0007528","neuromuscular junction development","1/88","46/14006",0.25203494373922,0.483634621769854,0.436703506119978,"CACNB3",1
"BP","1","GO:0021695","cerebellar cortex development","1/88","46/14006",0.25203494373922,0.483634621769854,0.436703506119978,"WNT7A",1
"BP","1","GO:0044088","regulation of vacuole organization","1/88","46/14006",0.25203494373922,0.483634621769854,0.436703506119978,"ELAPOR1",1
"BP","1","GO:0060350","endochondral bone morphogenesis","1/88","46/14006",0.25203494373922,0.483634621769854,0.436703506119978,"DLX5",1
"BP","1","GO:0072678","T cell migration","1/88","46/14006",0.25203494373922,0.483634621769854,0.436703506119978,"RIPOR2",1
"BP","1","GO:1900271","regulation of long-term synaptic potentiation","1/88","46/14006",0.25203494373922,0.483634621769854,0.436703506119978,"NRGN",1
"BP","-1","GO:0099177","regulation of trans-synaptic signaling","7/169","424/14006",0.252081488036145,0.581099316216888,0.546295783997873,"NTNG1/GRID2IP/CHRNA6/SYT9/CHRNA3/CBLN1/PLCB4",7
"MF","-1","GO:0035258","steroid hormone receptor binding","2/176","77/13992",0.252550086918834,0.462089262765837,0.430064412776964,"CTNNB1/LEF1",2
"MF","-1","GO:0000979","RNA polymerase II core promoter sequence-specific DNA binding","1/176","23/13992",0.252763629678575,0.462089262765837,0.430064412776964,"GBX2",1
"MF","-1","GO:0004435","phosphatidylinositol phospholipase C activity","1/176","23/13992",0.252763629678575,0.462089262765837,0.430064412776964,"PLCB4",1
"MF","-1","GO:0015301","anion:anion antiporter activity","1/176","23/13992",0.252763629678575,0.462089262765837,0.430064412776964,"SLC22A6",1
"MF","-1","GO:0030215","semaphorin receptor binding","1/176","23/13992",0.252763629678575,0.462089262765837,0.430064412776964,"SEMA3F",1
"MF","-1","GO:0140323","solute:anion antiporter activity","1/176","23/13992",0.252763629678575,0.462089262765837,0.430064412776964,"SLC22A6",1
"KEGG","1","hsa05020","Prion disease","3/44","248/6255",0.252860849925313,0.59000864982573,0.536563541194899,"6262/3798/4541",3
"BP","-1","GO:0000188","inactivation of MAPK activity","1/169","24/14006",0.252927052116992,0.581099316216888,0.546295783997873,"RGS3",1
"BP","-1","GO:0007263","nitric oxide mediated signal transduction","1/169","24/14006",0.252927052116992,0.581099316216888,0.546295783997873,"PDE5A",1
"BP","-1","GO:0009164","nucleoside catabolic process","1/169","24/14006",0.252927052116992,0.581099316216888,0.546295783997873,"DPYS",1
"BP","-1","GO:0018904","ether metabolic process","1/169","24/14006",0.252927052116992,0.581099316216888,0.546295783997873,"EPHX2",1
"BP","-1","GO:0021801","cerebral cortex radial glia guided migration","1/169","24/14006",0.252927052116992,0.581099316216888,0.546295783997873,"CTNNB1",1
"BP","-1","GO:0022030","telencephalon glial cell migration","1/169","24/14006",0.252927052116992,0.581099316216888,0.546295783997873,"CTNNB1",1
"BP","-1","GO:0031579","membrane raft organization","1/169","24/14006",0.252927052116992,0.581099316216888,0.546295783997873,"ANXA2",1
"BP","-1","GO:0042219","cellular modified amino acid catabolic process","1/169","24/14006",0.252927052116992,0.581099316216888,0.546295783997873,"HOGA1",1
"BP","-1","GO:0042462","eye photoreceptor cell development","1/169","24/14006",0.252927052116992,0.581099316216888,0.546295783997873,"MFRP",1
"BP","-1","GO:0045992","negative regulation of embryonic development","1/169","24/14006",0.252927052116992,0.581099316216888,0.546295783997873,"CTNNB1",1
"BP","-1","GO:0048265","response to pain","1/169","24/14006",0.252927052116992,0.581099316216888,0.546295783997873,"PIRT",1
"BP","-1","GO:0051569","regulation of histone H3-K4 methylation","1/169","24/14006",0.252927052116992,0.581099316216888,0.546295783997873,"CTNNB1",1
"BP","-1","GO:0060045","positive regulation of cardiac muscle cell proliferation","1/169","24/14006",0.252927052116992,0.581099316216888,0.546295783997873,"WNT2",1
"BP","-1","GO:0070268","cornification","1/169","24/14006",0.252927052116992,0.581099316216888,0.546295783997873,"PERP",1
"BP","-1","GO:0095500","acetylcholine receptor signaling pathway","1/169","24/14006",0.252927052116992,0.581099316216888,0.546295783997873,"CHRNA3",1
"BP","-1","GO:1901380","negative regulation of potassium ion transmembrane transport","1/169","24/14006",0.252927052116992,0.581099316216888,0.546295783997873,"CASQ2",1
"BP","-1","GO:1903203","regulation of oxidative stress-induced neuron death","1/169","24/14006",0.252927052116992,0.581099316216888,0.546295783997873,"CTNNB1",1
"BP","-1","GO:1903579","negative regulation of ATP metabolic process","1/169","24/14006",0.252927052116992,0.581099316216888,0.546295783997873,"PPIF",1
"MF","-1","GO:0022804","active transmembrane transporter activity","5/176","270/13992",0.253270581185097,0.462089262765837,0.430064412776964,"SLC35D1/SLC22A3/SLC22A6/ATP2A3/SLC24A3",5
"BP","-1","GO:0046649","lymphocyte activation","8/169","498/14006",0.253874988220243,0.582737125738872,0.547835500896313,"WNT4/VAV3/CTNNB1/LEF1/PDE5A/CARD11/LMO1/RORA",8
"CC","-1","GO:0030134","COPII-coated ER to Golgi transport vesicle","2/172","82/14487",0.254412457233964,0.540866241260764,0.499228463064727,"TMED5/CTSC",2
"BP","-1","GO:0006575","cellular modified amino acid metabolic process","3/169","145/14006",0.255147616938281,0.585116505448658,0.550072373437222,"MTHFD2/CKMT2/HOGA1",3
"BP","-1","GO:0009100","glycoprotein metabolic process","6/169","354/14006",0.25627309716543,0.587152942341606,0.551986842888395,"SLC35D1/CTNNB1/ALG2/ST8SIA6/TCF7L2/ITM2B",6
"CC","1","GO:0031312","extrinsic component of organelle membrane","1/93","46/14487",0.256743240858876,0.425960376879499,0.298919562722455,"PSD",1
"BP","1","GO:0008089","anterograde axonal transport","1/88","47/14006",0.256749909709918,0.490158918537117,0.442594695759803,"KIF5A",1
"BP","1","GO:0047496","vesicle transport along microtubule","1/88","47/14006",0.256749909709918,0.490158918537117,0.442594695759803,"KIF5A",1
"BP","1","GO:0051055","negative regulation of lipid biosynthetic process","1/88","47/14006",0.256749909709918,0.490158918537117,0.442594695759803,"CCDC3",1
"BP","1","GO:1902808","positive regulation of cell cycle G1/S phase transition","1/88","47/14006",0.256749909709918,0.490158918537117,0.442594695759803,"CCND2",1
"MF","1","GO:0043621","protein self-association","1/88","47/13992",0.256971605528968,0.412463978301274,0.337689806796365,"RYR2",1
"CC","-1","GO:0030666","endocytic vesicle membrane","3/172","148/14487",0.257192284443272,0.540866241260764,0.499228463064727,"WNT4/WLS/WNT3",3
"CC","-1","GO:0031045","dense core granule","1/172","25/14487",0.258324174930514,0.540866241260764,0.499228463064727,"SYT9",1
"CC","-1","GO:0031672","A band","1/172","25/14487",0.258324174930514,0.540866241260764,0.499228463064727,"KLHL41",1
"BP","-1","GO:0030324","lung development","3/169","146/14006",0.258393566920261,0.587152942341606,0.551986842888395,"CTNNB1/ADAMTS2/WNT2",3
"KEGG","-1","hsa04659","Th17 cell differentiation","2/79","78/6255",0.258662891169282,0.653842308233463,0.612622636979879,"3716/6095",2
"BP","-1","GO:0048863","stem cell differentiation","4/169","214/14006",0.25884244843825,0.587152942341606,0.551986842888395,"GBX2/SEMA3F/LMO1/WNT3",4
"BP","-1","GO:0060326","cell chemotaxis","4/169","214/14006",0.25884244843825,0.587152942341606,0.551986842888395,"ARHGEF16/VAV3/TAFA4/LEF1",4
"MF","-1","GO:0046873","metal ion transmembrane transporter activity","6/176","341/13992",0.259305216300212,0.462089262765837,0.430064412776964,"SCN7A/SLC22A3/ANXA2/ATP2A3/SLC39A6/SLC24A3",6
"BP","-1","GO:0045778","positive regulation of ossification","2/169","82/14006",0.260299937704848,0.587152942341606,0.551986842888395,"WNT4/CTNNB1",2
"BP","1","GO:0001755","neural crest cell migration","1/88","48/14006",0.26143548947534,0.495299002296991,0.447235994167003,"ERBB4",1
"BP","1","GO:0006998","nuclear envelope organization","1/88","48/14006",0.26143548947534,0.495299002296991,0.447235994167003,"PRKCB",1
"BP","1","GO:0043551","regulation of phosphatidylinositol 3-kinase activity","1/88","48/14006",0.26143548947534,0.495299002296991,0.447235994167003,"AGAP2",1
"BP","1","GO:0055008","cardiac muscle tissue morphogenesis","1/88","48/14006",0.26143548947534,0.495299002296991,0.447235994167003,"RYR2",1
"BP","1","GO:0060135","maternal process involved in female pregnancy","1/88","48/14006",0.26143548947534,0.495299002296991,0.447235994167003,"ASH1L",1
"BP","1","GO:0070192","chromosome organization involved in meiotic cell cycle","1/88","48/14006",0.26143548947534,0.495299002296991,0.447235994167003,"BRIP1",1
"BP","-1","GO:0048588","developmental cell growth","4/169","215/14006",0.261493354781441,0.587152942341606,0.551986842888395,"CTNNB1/SEMA3F/AKAP13/WNT3",4
"BP","-1","GO:0051648","vesicle localization","4/169","215/14006",0.261493354781441,0.587152942341606,0.551986842888395,"CTNNB1/FAM91A1/WDR11/CTSC",4
"BP","-1","GO:0019933","cAMP-mediated signaling","3/169","147/14006",0.26164518313287,0.587152942341606,0.551986842888395,"ADGRG6/AKAP13/GPR4",3
"MF","1","GO:0045309","protein phosphorylated amino acid binding","1/88","48/13992",0.261660490341693,0.414707192239665,0.339526356219609,"SHC3",1
"MF","1","GO:0051018","protein kinase A binding","1/88","48/13992",0.261660490341693,0.414707192239665,0.339526356219609,"RYR2",1
"MF","-1","GO:0008144","drug binding","2/176","79/13992",0.261887020531918,0.462089262765837,0.430064412776964,"CHRNA2/PPIF",2
"MF","-1","GO:0030165","PDZ domain binding","2/176","79/13992",0.261887020531918,0.462089262765837,0.430064412776964,"ARHGEF16/NKD1",2
"BP","-1","GO:0006688","glycosphingolipid biosynthetic process","1/169","25/14006",0.261956899648978,0.587152942341606,0.551986842888395,"ST8SIA6",1
"BP","-1","GO:0007628","adult walking behavior","1/169","25/14006",0.261956899648978,0.587152942341606,0.551986842888395,"GLRA1",1
"BP","-1","GO:0008045","motor neuron axon guidance","1/169","25/14006",0.261956899648978,0.587152942341606,0.551986842888395,"SEMA3F",1
"BP","-1","GO:0008299","isoprenoid biosynthetic process","1/169","25/14006",0.261956899648978,0.587152942341606,0.551986842888395,"RPE65",1
"BP","-1","GO:0021680","cerebellar Purkinje cell layer development","1/169","25/14006",0.261956899648978,0.587152942341606,0.551986842888395,"RORA",1
"BP","-1","GO:0021884","forebrain neuron development","1/169","25/14006",0.261956899648978,0.587152942341606,0.551986842888395,"GBX2",1
"BP","-1","GO:0030206","chondroitin sulfate biosynthetic process","1/169","25/14006",0.261956899648978,0.587152942341606,0.551986842888395,"SLC35D1",1
"BP","-1","GO:0034694","response to prostaglandin","1/169","25/14006",0.261956899648978,0.587152942341606,0.551986842888395,"AKR1C2",1
"BP","-1","GO:0042759","long-chain fatty acid biosynthetic process","1/169","25/14006",0.261956899648978,0.587152942341606,0.551986842888395,"EPHX2",1
"BP","-1","GO:0045671","negative regulation of osteoclast differentiation","1/169","25/14006",0.261956899648978,0.587152942341606,0.551986842888395,"CTNNB1",1
"BP","-1","GO:0045686","negative regulation of glial cell differentiation","1/169","25/14006",0.261956899648978,0.587152942341606,0.551986842888395,"CTNNB1",1
"BP","-1","GO:0045822","negative regulation of heart contraction","1/169","25/14006",0.261956899648978,0.587152942341606,0.551986842888395,"PDE5A",1
"BP","-1","GO:0048730","epidermis morphogenesis","1/169","25/14006",0.261956899648978,0.587152942341606,0.551986842888395,"CTNNB1",1
"BP","-1","GO:0071353","cellular response to interleukin-4","1/169","25/14006",0.261956899648978,0.587152942341606,0.551986842888395,"LEF1",1
"BP","-1","GO:0110111","negative regulation of animal organ morphogenesis","1/169","25/14006",0.261956899648978,0.587152942341606,0.551986842888395,"CTNNB1",1
"BP","-1","GO:0140058","neuron projection arborization","1/169","25/14006",0.261956899648978,0.587152942341606,0.551986842888395,"NTNG1",1
"BP","-1","GO:1905809","negative regulation of synapse organization","1/169","25/14006",0.261956899648978,0.587152942341606,0.551986842888395,"CBLN1",1
"MF","-1","GO:0001223","transcription coactivator binding","1/176","24/13992",0.262178305115369,0.462089262765837,0.430064412776964,"RORA",1
"MF","-1","GO:0004629","phospholipase C activity","1/176","24/13992",0.262178305115369,0.462089262765837,0.430064412776964,"PLCB4",1
"MF","-1","GO:0008266","poly(U) RNA binding","1/176","24/13992",0.262178305115369,0.462089262765837,0.430064412776964,"RBMS3",1
"MF","-1","GO:0016229","steroid dehydrogenase activity","1/176","24/13992",0.262178305115369,0.462089262765837,0.430064412776964,"AKR1C2",1
"MF","-1","GO:0016628","oxidoreductase activity, acting on the CH-CH group of donors, NAD or NADP as acceptor","1/176","24/13992",0.262178305115369,0.462089262765837,0.430064412776964,"AKR1C2",1
"MF","-1","GO:0097602","cullin family protein binding","1/176","24/13992",0.262178305115369,0.462089262765837,0.430064412776964,"KCTD9",1
"KEGG","-1","hsa05143","African trypanosomiasis","1/79","24/6255",0.263328928990509,0.656518699674968,0.615130302760815,"5332",1
"BP","-1","GO:0048545","response to steroid hormone","5/169","286/14006",0.263595473039726,0.590076591657484,0.554735387329216,"SDC1/LEF1/DAB2/PCK2/AKAP13",5
"BP","1","GO:0002685","regulation of leukocyte migration","2/88","159/14006",0.263851668237292,0.49609967013346,0.44795896650125,"RIPOR2/CAMK1D",2
"BP","1","GO:0030595","leukocyte chemotaxis","2/88","159/14006",0.263851668237292,0.49609967013346,0.44795896650125,"RIPOR2/CAMK1D",2
"BP","-1","GO:0045921","positive regulation of exocytosis","2/169","83/14006",0.264778845880774,0.590076591657484,0.554735387329216,"SDC1/SYT9",2
"BP","1","GO:0007600","sensory perception","4/88","416/14006",0.265401673179272,0.49609967013346,0.44795896650125,"ADGRV1/RIPOR2/RIMS1/CACNB3",4
"BP","1","GO:0001895","retina homeostasis","1/88","49/14006",0.266091864093923,0.49609967013346,0.44795896650125,"ADGRV1",1
"BP","1","GO:0046530","photoreceptor cell differentiation","1/88","49/14006",0.266091864093923,0.49609967013346,0.44795896650125,"DLX2",1
"BP","1","GO:0046580","negative regulation of Ras protein signal transduction","1/88","49/14006",0.266091864093923,0.49609967013346,0.44795896650125,"RIPOR2",1
"BP","1","GO:0050854","regulation of antigen receptor-mediated signaling pathway","1/88","49/14006",0.266091864093923,0.49609967013346,0.44795896650125,"PRKCB",1
"BP","1","GO:0051926","negative regulation of calcium ion transport","1/88","49/14006",0.266091864093923,0.49609967013346,0.44795896650125,"CACNB3",1
"BP","1","GO:0060038","cardiac muscle cell proliferation","1/88","49/14006",0.266091864093923,0.49609967013346,0.44795896650125,"ERBB4",1
"BP","1","GO:0086002","cardiac muscle cell action potential involved in contraction","1/88","49/14006",0.266091864093923,0.49609967013346,0.44795896650125,"RYR2",1
"BP","1","GO:0099054","presynapse assembly","1/88","49/14006",0.266091864093923,0.49609967013346,0.44795896650125,"WNT7A",1
"BP","1","GO:0046488","phosphatidylinositol metabolic process","2/88","160/14006",0.266183592291595,0.49609967013346,0.44795896650125,"MTMR12/AGAP2",2
"BP","1","GO:0048015","phosphatidylinositol-mediated signaling","2/88","160/14006",0.266183592291595,0.49609967013346,0.44795896650125,"KCNH1/ERBB4",2
"CC","1","GO:0008287","protein serine/threonine phosphatase complex","1/93","48/14487",0.266285887637412,0.42879859847495,0.300911297175403,"PPP2R2C",1
"CC","1","GO:0008328","ionotropic glutamate receptor complex","1/93","48/14487",0.266285887637412,0.42879859847495,0.300911297175403,"CACNG3",1
"CC","1","GO:0032154","cleavage furrow","1/93","48/14487",0.266285887637412,0.42879859847495,0.300911297175403,"PSD",1
