"Image Location","Analysis Region","Algorithm Name","Object Id","XMin","XMax","YMin","YMax","Non Fluoro Nuclei","POU4F1+ Nuclei","CHAT+ Nuclei","CHAT+POU4F1-","EBF3+ Nuclei","EBF3+POU4F1-","CCK+ Nuclei","CCK+POU4F1-","CHAT+EBF3+","CHAT+EBF3+POU4F1-","EBF3+CCK+","EBF3+CCK+POU4F1-","CHAT+CCK+","CHAT+CCK+POU4F1-","CHAT+CCK+EBF3+","POU4F1-CCK+CHAT+EBF3+","20x DAPI Positive","20x DAPI Positive Nucleus","20x DAPI Nucleus Intensity","20x DAPI Positive Cytoplasm","20x DAPI Cytoplasm Intensity","POU4F1 - 520 Copies","POU4F1 - 520 Area (µm²)","POU4F1 - 520 Classification","POU4F1 - 520 Cell Intensity","POU4F1 - 520 Avg Intensity","CHAT - 570 Copies","CHAT - 570 Area (µm²)","CHAT - 570 Classification","CHAT - 570 Cell Intensity","CHAT - 570 Avg Intensity","EBF3 - 620 Copies","EBF3 - 620 Area (µm²)","EBF3 - 620 Classification","EBF3 - 620 Cell Intensity","EBF3 - 620 Avg Intensity","CCK - 690 Copies","CCK - 690 Area (µm²)","CCK - 690 Classification","CCK - 690 Cell Intensity","CCK - 690 Avg Intensity","Cell Area (µm²)","Cytoplasm Area (µm²)","Nucleus Area (µm²)","Nucleus Perimeter (µm)","Nucleus Roundness"
"\\10.17.9.46\Neural_Plasticity\Kelsey\Hb_SCZ_Rebuttal_RNAscope\Br8433_MHb_Panel_20X\Br8433_MHb_Panel_20X_MaxIntensity_Stitched_UNMIX.nd2","Layer 1","16Phenotype_MHb_Panel","10528","6185","6213","9896","9924","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","3437.7527","0","418.08716","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","113.52822","79.06929","34.458935","26.326607","0.834834"
"\\10.17.9.46\Neural_Plasticity\Kelsey\Hb_SCZ_Rebuttal_RNAscope\Br8433_MHb_Panel_20X\Br8433_MHb_Panel_20X_MaxIntensity_Stitched_UNMIX.nd2","Layer 1","16Phenotype_MHb_Panel","10529","6342","6375","9912","9936","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","3057.6257","0","352.74966","182","45.355408","4","111429.766","2456.8132","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","129.59354","70.87365","58.719887","33.663532","0.796063"
"\\10.17.9.46\Neural_Plasticity\Kelsey\Hb_SCZ_Rebuttal_RNAscope\Br8433_MHb_Panel_20X\Br8433_MHb_Panel_20X_MaxIntensity_Stitched_UNMIX.nd2","Layer 1","16Phenotype_MHb_Panel","10530","6158","6183","9915","9941","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","2948.656","0","446.2952","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","91.64214","63.88873","27.753412","25.46344","0.758661"
"\\10.17.9.46\Neural_Plasticity\Kelsey\Hb_SCZ_Rebuttal_RNAscope\Br8433_MHb_Panel_20X\Br8433_MHb_Panel_20X_MaxIntensity_Stitched_UNMIX.nd2","Layer 1","16Phenotype_MHb_Panel","10531","6246","6270","9945","9966","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1415.8447","0","190.18161","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","72.130936","59.232117","12.898818","15.537014","0.809952"
"\\10.17.9.46\Neural_Plasticity\Kelsey\Hb_SCZ_Rebuttal_RNAscope\Br8433_MHb_Panel_20X\Br8433_MHb_Panel_20X_MaxIntensity_Stitched_UNMIX.nd2","Layer 1","16Phenotype_MHb_Panel","10532","5998","6030","9958","9997","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","2226.7239","0","327.3376","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","187.2424","113.38853","73.85388","40.137287","0.726927"
"\\10.17.9.46\Neural_Plasticity\Kelsey\Hb_SCZ_Rebuttal_RNAscope\Br8433_MHb_Panel_20X\Br8433_MHb_Panel_20X_MaxIntensity_Stitched_UNMIX.nd2","Layer 1","16Phenotype_MHb_Panel","10533","6177","6205","9961","9989","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","3653.1821","0","316.06104","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","114.87864","80.88537","33.993275","26.110815","0.839078"
"\\10.17.9.46\Neural_Plasticity\Kelsey\Hb_SCZ_Rebuttal_RNAscope\Br8433_MHb_Panel_20X\Br8433_MHb_Panel_20X_MaxIntensity_Stitched_UNMIX.nd2","Layer 1","16Phenotype_MHb_Panel","10534","6156","6187","9979","10007","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","3409.27","0","439.78073","7","2.374872","2","4039.891","1701.098","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","124.37813","85.58855","38.789585","27.621359","0.817372"
"\\10.17.9.46\Neural_Plasticity\Kelsey\Hb_SCZ_Rebuttal_RNAscope\Br8433_MHb_Panel_20X\Br8433_MHb_Panel_20X_MaxIntensity_Stitched_UNMIX.nd2","Layer 1","16Phenotype_MHb_Panel","10535","4127","4152","9586","9621","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","1","3102.707","0","484.26892","83","31.15274","4","50587.16","1623.843","0","0","0","0","0","0","0","0","0","0","3","1.583248","1","1738.2205","1097.8823","116.69472","70.12859","46.566128","31.505611","0.758361"
"\\10.17.9.46\Neural_Plasticity\Kelsey\Hb_SCZ_Rebuttal_RNAscope\Br8433_MHb_Panel_20X\Br8433_MHb_Panel_20X_MaxIntensity_Stitched_UNMIX.nd2","Layer 1","16Phenotype_MHb_Panel","10536","4183","4206","9602","9622","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1498.2957","0","176.34758","1","0.465661","1","605.7322","1300.8","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","71.57214","58.81302","12.759119","15.537014","0.803359"
"\\10.17.9.46\Neural_Plasticity\Kelsey\Hb_SCZ_Rebuttal_RNAscope\Br8433_MHb_Panel_20X\Br8433_MHb_Panel_20X_MaxIntensity_Stitched_UNMIX.nd2","Layer 1","16Phenotype_MHb_Panel","10537","4004","4031","9610","9640","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","3252.734","0","549.0892","4","1.676381","2","2449.1455","1460.9722","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","114.55267","81.49072","33.06195","26.758192","0.717436"
"\\10.17.9.46\Neural_Plasticity\Kelsey\Hb_SCZ_Rebuttal_RNAscope\Br8433_MHb_Panel_20X\Br8433_MHb_Panel_20X_MaxIntensity_Stitched_UNMIX.nd2","Layer 1","16Phenotype_MHb_Panel","10538","4121","4159","9631","9663","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","1","2931.6787","0","355.9706","13","5.541369","3","7301.7554","1317.6807","0","0","0","0","0","0","0","0","0","0","117","39.81404","4","71837.75","1804.3322","185.1935","110.96709","74.22641","37.979366","0.818914"
"\\10.17.9.46\Neural_Plasticity\Kelsey\Hb_SCZ_Rebuttal_RNAscope\Br8433_MHb_Panel_20X\Br8433_MHb_Panel_20X_MaxIntensity_Stitched_UNMIX.nd2","Layer 1","16Phenotype_MHb_Panel","10539","4192","4221","9643","9673","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","3666.9792","0","334.94534","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","128.01028","85.21602","42.794273","29.347694","0.879886"
"\\10.17.9.46\Neural_Plasticity\Kelsey\Hb_SCZ_Rebuttal_RNAscope\Br8433_MHb_Panel_20X\Br8433_MHb_Panel_20X_MaxIntensity_Stitched_UNMIX.nd2","Layer 1","16Phenotype_MHb_Panel","10540","4085","4110","9665","9707","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","1","2982.6453","0","465.25763","15","5.913898","3","8967.239","1516.2992","0","0","0","0","0","0","0","0","0","0","35","14.388934","4","20617.293","1432.8577","152.64377","91.45588","61.187893","40.137287","0.587322"
"\\10.17.9.46\Neural_Plasticity\Kelsey\Hb_SCZ_Rebuttal_RNAscope\Br8433_MHb_Panel_20X\Br8433_MHb_Panel_20X_MaxIntensity_Stitched_UNMIX.nd2","Layer 1","16Phenotype_MHb_Panel","10541","4062","4086","9665","9695","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","1","3661.67","0","300.68567","2","0.884756","1","1146.4581","1295.7894","0","0","0","0","0","0","0","0","0","0","13","5.867332","3","6848.9463","1167.3016","113.10912","66.96209","46.147034","28.91611","0.849415"
"\\10.17.9.46\Neural_Plasticity\Kelsey\Hb_SCZ_Rebuttal_RNAscope\Br8433_MHb_Panel_20X\Br8433_MHb_Panel_20X_MaxIntensity_Stitched_UNMIX.nd2","Layer 1","16Phenotype_MHb_Panel","10542","4280","4314","9665","9694","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","3720.0637","0","301.71255","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","144.58783","92.666595","51.921234","32.58457","0.840188"
"\\10.17.9.46\Neural_Plasticity\Kelsey\Hb_SCZ_Rebuttal_RNAscope\Br8433_MHb_Panel_20X\Br8433_MHb_Panel_20X_MaxIntensity_Stitched_UNMIX.nd2","Layer 1","16Phenotype_MHb_Panel","10543","4204","4228","9670","9690","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","729.6381","0","305.5356","3","1.303852","1","1850.7708","1419.4642","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","70.12859","58.161095","11.967495","15.752806","0.629747"
"\\10.17.9.46\Neural_Plasticity\Kelsey\Hb_SCZ_Rebuttal_RNAscope\Br8433_MHb_Panel_20X\Br8433_MHb_Panel_20X_MaxIntensity_Stitched_UNMIX.nd2","Layer 1","16Phenotype_MHb_Panel","10544","4283","4311","9694","9719","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","3520.9531","0","395.27957","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","104.54096","63.795597","40.74536","29.347694","0.710259"
"\\10.17.9.46\Neural_Plasticity\Kelsey\Hb_SCZ_Rebuttal_RNAscope\Br8433_MHb_Panel_20X\Br8433_MHb_Panel_20X_MaxIntensity_Stitched_UNMIX.nd2","Layer 1","16Phenotype_MHb_Panel","10545","4381","4412","9696","9730","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","3713.325","0","319.57855","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","155.57744","98.11483","57.462605","33.663532","0.866424"
"\\10.17.9.46\Neural_Plasticity\Kelsey\Hb_SCZ_Rebuttal_RNAscope\Br8433_MHb_Panel_20X\Br8433_MHb_Panel_20X_MaxIntensity_Stitched_UNMIX.nd2","Layer 1","16Phenotype_MHb_Panel","10546","4280","4310","9716","9735","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","3522.7385","0","405.95715","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","72.68973","44.563786","28.125942","24.384481","0.751633"
"\\10.17.9.46\Neural_Plasticity\Kelsey\Hb_SCZ_Rebuttal_RNAscope\Br8433_MHb_Panel_20X\Br8433_MHb_Panel_20X_MaxIntensity_Stitched_UNMIX.nd2","Layer 1","16Phenotype_MHb_Panel","10547","4040","4080","9720","9750","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","3226.1003","0","430.99823","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","174.62299","104.96005","69.662926","40.137287","0.688193"
"\\10.17.9.46\Neural_Plasticity\Kelsey\Hb_SCZ_Rebuttal_RNAscope\Br8433_MHb_Panel_20X\Br8433_MHb_Panel_20X_MaxIntensity_Stitched_UNMIX.nd2","Layer 1","16Phenotype_MHb_Panel","10548","4293","4316","9730","9756","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","1","3430.7603","0","381.57364","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0.419095","1","397.06937","947.44446","92.43377","66.4033","26.030466","23.737104","0.667483"
"\\10.17.9.46\Neural_Plasticity\Kelsey\Hb_SCZ_Rebuttal_RNAscope\Br8433_MHb_Panel_20X\Br8433_MHb_Panel_20X_MaxIntensity_Stitched_UNMIX.nd2","Layer 1","16Phenotype_MHb_Panel","10549","4359","4389","9728","9760","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","3598.7112","0","366.49127","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","142.1664","93.45822","48.70817","31.937197","0.790554"
"\\10.17.9.46\Neural_Plasticity\Kelsey\Hb_SCZ_Rebuttal_RNAscope\Br8433_MHb_Panel_20X\Br8433_MHb_Panel_20X_MaxIntensity_Stitched_UNMIX.nd2","Layer 1","16Phenotype_MHb_Panel","10550","4020","4041","9729","9753","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","1","3253.8228","0","333.18732","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","1.071021","1","1025.3396","957.34784","79.39525","59.41838","19.97687","19.852852","0.79919"
"\\10.17.9.46\Neural_Plasticity\Kelsey\Hb_SCZ_Rebuttal_RNAscope\Br8433_MHb_Panel_20X\Br8433_MHb_Panel_20X_MaxIntensity_Stitched_UNMIX.nd2","Layer 1","16Phenotype_MHb_Panel","10551","4269","4302","9751","9782","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","3691.6912","0","325.41473","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","133.97075","80.28001","53.690746","34.095116","0.837244"
"\\10.17.9.46\Neural_Plasticity\Kelsey\Hb_SCZ_Rebuttal_RNAscope\Br8433_MHb_Panel_20X\Br8433_MHb_Panel_20X_MaxIntensity_Stitched_UNMIX.nd2","Layer 1","16Phenotype_MHb_Panel","10552","4336","4370","9751","9777","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","1","3382.776","0","361.19595","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0.465661","1","484.10147","1039.6","119.62839","87.21836","32.410027","28.700317","0.626414"
"\\10.17.9.46\Neural_Plasticity\Kelsey\Hb_SCZ_Rebuttal_RNAscope\Br8433_MHb_Panel_20X\Br8433_MHb_Panel_20X_MaxIntensity_Stitched_UNMIX.nd2","Layer 1","16Phenotype_MHb_Panel","10553","4382","4410","9757","9786","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","1","3048.8582","0","588.13684","1","0.419095","1","484.10147","1155.1111","0","0","0","0","0","0","0","0","0","0","31","14.528632","4","19452.256","1338.891","99.372116","62.957405","36.41471","29.563486","0.779037"
"\\10.17.9.46\Neural_Plasticity\Kelsey\Hb_SCZ_Rebuttal_RNAscope\Br8433_MHb_Panel_20X\Br8433_MHb_Panel_20X_MaxIntensity_Stitched_UNMIX.nd2","Layer 1","16Phenotype_MHb_Panel","10554","4254","4288","9771","9798","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","3643.162","0","326.83676","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","124.1453","77.299774","46.845524","29.779278","0.778914"
"\\10.17.9.46\Neural_Plasticity\Kelsey\Hb_SCZ_Rebuttal_RNAscope\Br8433_MHb_Panel_20X\Br8433_MHb_Panel_20X_MaxIntensity_Stitched_UNMIX.nd2","Layer 1","16Phenotype_MHb_Panel","10555","4023","4057","9774","9805","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","1","3667.2031","0","370.30475","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","1.769513","2","2390.705","1351.0526","153.06287","95.041466","58.021397","33.663532","0.761601"
"\\10.17.9.46\Neural_Plasticity\Kelsey\Hb_SCZ_Rebuttal_RNAscope\Br8433_MHb_Panel_20X\Br8433_MHb_Panel_20X_MaxIntensity_Stitched_UNMIX.nd2","Layer 1","16Phenotype_MHb_Panel","10556","4051","4076","9792","9816","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","2908.4626","0","299.23648","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","80.23344","62.817707","17.415731","20.284435","0.690251"
"\\10.17.9.46\Neural_Plasticity\Kelsey\Hb_SCZ_Rebuttal_RNAscope\Br8433_MHb_Panel_20X\Br8433_MHb_Panel_20X_MaxIntensity_Stitched_UNMIX.nd2","Layer 1","16Phenotype_MHb_Panel","10557","4202","4227","9794","9817","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1062.7633","0","132.63437","143","31.525269","4","88157.6","2796.4106","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","84.145","65.844505","18.30049","18.989683","0.822504"
"\\10.17.9.46\Neural_Plasticity\Kelsey\Hb_SCZ_Rebuttal_RNAscope\Br8433_MHb_Panel_20X\Br8433_MHb_Panel_20X_MaxIntensity_Stitched_UNMIX.nd2","Layer 1","16Phenotype_MHb_Panel","10558","4119","4155","9797","9832","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","3617.021","0","329.81253","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","179.79182","113.01599","66.775826","40.137287","0.739739"
"\\10.17.9.46\Neural_Plasticity\Kelsey\Hb_SCZ_Rebuttal_RNAscope\Br8433_MHb_Panel_20X\Br8433_MHb_Panel_20X_MaxIntensity_Stitched_UNMIX.nd2","Layer 1","16Phenotype_MHb_Panel","10559","4247","4273","9801","9826","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1760.5226","0","159.05107","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","87.823715","69.2904","18.53332","20.93181","0.708009"
"\\10.17.9.46\Neural_Plasticity\Kelsey\Hb_SCZ_Rebuttal_RNAscope\Br8433_MHb_Panel_20X\Br8433_MHb_Panel_20X_MaxIntensity_Stitched_UNMIX.nd2","Layer 1","16Phenotype_MHb_Panel","10560","4200","4223","9820","9842","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","1","1285.8387","0","168.36237","84","22.72427","4","51438.81","2263.6064","0","0","0","0","0","0","0","0","0","0","5","2.328306","2","2457.2014","1055.36","72.87599","59.88404","12.99195","15.968598","0.750856"
"\\10.17.9.46\Neural_Plasticity\Kelsey\Hb_SCZ_Rebuttal_RNAscope\Br8433_MHb_Panel_20X\Br8433_MHb_Panel_20X_MaxIntensity_Stitched_UNMIX.nd2","Layer 1","16Phenotype_MHb_Panel","10561","4132","4161","9832","9869","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","2906.7546","0","469.60382","64","23.748726","4","39082.72","1645.6765","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","164.33186","104.72723","59.604645","35.389866","0.69239"
"\\10.17.9.46\Neural_Plasticity\Kelsey\Hb_SCZ_Rebuttal_RNAscope\Br8433_MHb_Panel_20X\Br8433_MHb_Panel_20X_MaxIntensity_Stitched_UNMIX.nd2","Layer 1","16Phenotype_MHb_Panel","10562","4059","4084","9842","9878","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","1","2462.2795","0","322.1261","14","5.494803","3","8763.839","1594.9323","0","0","0","0","0","0","0","0","0","0","75","26.542694","4","45601","1718.0245","142.86488","96.391884","46.472996","30.642445","0.716679"
"\\10.17.9.46\Neural_Plasticity\Kelsey\Hb_SCZ_Rebuttal_RNAscope\Br8433_MHb_Panel_20X\Br8433_MHb_Panel_20X_MaxIntensity_Stitched_UNMIX.nd2","Layer 1","16Phenotype_MHb_Panel","10563","4335","4359","9842","9867","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","2704.1558","0","324.71216","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","85.54198","65.51854","20.023436","19.852852","0.831675"
"\\10.17.9.46\Neural_Plasticity\Kelsey\Hb_SCZ_Rebuttal_RNAscope\Br8433_MHb_Panel_20X\Br8433_MHb_Panel_20X_MaxIntensity_Stitched_UNMIX.nd2","Layer 1","16Phenotype_MHb_Panel","10564","4313","4345","9856","9887","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","3602.739","0","371.80902","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","141.79387","92.89943","48.894436","31.937197","0.747045"
"\\10.17.9.46\Neural_Plasticity\Kelsey\Hb_SCZ_Rebuttal_RNAscope\Br8433_MHb_Panel_20X\Br8433_MHb_Panel_20X_MaxIntensity_Stitched_UNMIX.nd2","Layer 1","16Phenotype_MHb_Panel","10565","4079","4106","9891","9917","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","2948.1626","0","519.02795","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","103.190544","76.55472","26.635826","23.737104","0.719351"
"\\10.17.9.46\Neural_Plasticity\Kelsey\Hb_SCZ_Rebuttal_RNAscope\Br8433_MHb_Panel_20X\Br8433_MHb_Panel_20X_MaxIntensity_Stitched_UNMIX.nd2","Layer 1","16Phenotype_MHb_Panel","10566","4194","4217","9893","9916","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1772.1641","0","220.3997","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","81.90982","64.30782","17.601997","17.694933","0.9056"
"\\10.17.9.46\Neural_Plasticity\Kelsey\Hb_SCZ_Rebuttal_RNAscope\Br8433_MHb_Panel_20X\Br8433_MHb_Panel_20X_MaxIntensity_Stitched_UNMIX.nd2","Layer 1","16Phenotype_MHb_Panel","10567","4148","4176","9906","9937","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","3612.1458","0","382.35657","1","0.325963","1","387.98898","1190.2858","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","128.98817","85.54198","43.446198","29.347694","0.868924"
"\\10.17.9.46\Neural_Plasticity\Kelsey\Hb_SCZ_Rebuttal_RNAscope\Br8433_MHb_Panel_20X\Br8433_MHb_Panel_20X_MaxIntensity_Stitched_UNMIX.nd2","Layer 1","16Phenotype_MHb_Panel","10568","4192","4216","9920","9952","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","2448.5066","0","353.0601","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","109.10444","80.60597","28.49847","25.895023","0.672125"
"\\10.17.9.46\Neural_Plasticity\Kelsey\Hb_SCZ_Rebuttal_RNAscope\Br8433_MHb_Panel_20X\Br8433_MHb_Panel_20X_MaxIntensity_Stitched_UNMIX.nd2","Layer 1","16Phenotype_MHb_Panel","10569","4084","4109","9935","9960","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","2633.2576","0","336.70334","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","88.19625","68.12624","20.070002","19.852852","0.807632"
"\\10.17.9.46\Neural_Plasticity\Kelsey\Hb_SCZ_Rebuttal_RNAscope\Br8433_MHb_Panel_20X\Br8433_MHb_Panel_20X_MaxIntensity_Stitched_UNMIX.nd2","Layer 1","16Phenotype_MHb_Panel","10570","4043","4067","9944","9968","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1112.243","0","163.76187","8","3.632158","2","5366.4204","1477.4744","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","87.59089","67.66058","19.930304","19.852852","0.831013"
"\\10.17.9.46\Neural_Plasticity\Kelsey\Hb_SCZ_Rebuttal_RNAscope\Br8433_MHb_Panel_20X\Br8433_MHb_Panel_20X_MaxIntensity_Stitched_UNMIX.nd2","Layer 1","16Phenotype_MHb_Panel","10571","4153","4184","9973","10005","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","3571.8345","0","356.90622","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","144.26187","93.36509","50.89678","31.505611","0.914374"
"\\10.17.9.46\Neural_Plasticity\Kelsey\Hb_SCZ_Rebuttal_RNAscope\Br8433_MHb_Panel_20X\Br8433_MHb_Panel_20X_MaxIntensity_Stitched_UNMIX.nd2","Layer 1","16Phenotype_MHb_Panel","10572","4329","4359","9977","10005","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","3463.0354","0","364.0581","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","120.18718","83.35337","36.83381","27.621359","0.848544"
"\\10.17.9.46\Neural_Plasticity\Kelsey\Hb_SCZ_Rebuttal_RNAscope\Br8433_MHb_Panel_20X\Br8433_MHb_Panel_20X_MaxIntensity_Stitched_UNMIX.nd2","Layer 1","16Phenotype_MHb_Panel","10573","4303","4328","9979","10002","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","2924.5798","0","412.37518","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","86.28703","66.775826","19.511208","19.852852","0.812672"
"\\10.17.9.46\Neural_Plasticity\Kelsey\Hb_SCZ_Rebuttal_RNAscope\Br8433_MHb_Panel_20X\Br8433_MHb_Panel_20X_MaxIntensity_Stitched_UNMIX.nd2","Layer 1","16Phenotype_MHb_Panel","10574","4021","4062","9980","10017","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","1","3612.594","0","340.96838","10","4.004687","3","5722.5117","1428.9535","0","0","0","0","0","0","0","0","0","0","8","4.284084","2","5050.0034","1178.7826","216.99815","123.726204","93.27196","47.042625","0.782305"
"\\10.17.9.46\Neural_Plasticity\Kelsey\Hb_SCZ_Rebuttal_RNAscope\Br8433_MHb_Panel_20X\Br8433_MHb_Panel_20X_MaxIntensity_Stitched_UNMIX.nd2","Layer 1","16Phenotype_MHb_Panel","10575","8959","8984","9614","9650","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","3490.6384","0","344.8916","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","132.48064","91.92154","40.559097","30.210861","0.687738"
"\\10.17.9.46\Neural_Plasticity\Kelsey\Hb_SCZ_Rebuttal_RNAscope\Br8433_MHb_Panel_20X\Br8433_MHb_Panel_20X_MaxIntensity_Stitched_UNMIX.nd2","Layer 1","16Phenotype_MHb_Panel","10576","8870","8895","9638","9662","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","497.33252","0","199.98122","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","86.24047","66.91553","19.324944","19.63706","0.825009"
"\\10.17.9.46\Neural_Plasticity\Kelsey\Hb_SCZ_Rebuttal_RNAscope\Br8433_MHb_Panel_20X\Br8433_MHb_Panel_20X_MaxIntensity_Stitched_UNMIX.nd2","Layer 1","16Phenotype_MHb_Panel","10577","8939","8964","9642","9667","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","3514.6077","0","330.87848","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","89.12757","68.59191","20.535664","20.284435","0.806332"
"\\10.17.9.46\Neural_Plasticity\Kelsey\Hb_SCZ_Rebuttal_RNAscope\Br8433_MHb_Panel_20X\Br8433_MHb_Panel_20X_MaxIntensity_Stitched_UNMIX.nd2","Layer 1","16Phenotype_MHb_Panel","10578","8886","8914","9668","9700","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","3435.2517","0","411.89438","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","132.2478","89.5001","42.747707","29.347694","0.7904"
